"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"11","Mau'izah and Adab al-Muta'allim [18th century]","

        The paper used in the manuscript is European paper with watermark of picador. There is no page number, but it has catchword under the text. There is a cover attached in the front of the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about sufism. The manuscript was hand written. The physical condition of the manuscript is fairly good, eventhough it has been broken in border because of humidity. The measurement of the manuscript is 23.5x11 cm, the block text is 16x9.5 cm, and 7 and 19 lines in each page.

                  
            
              
              View images from this file (12)
            
          
              ","EAP329/1/11","12 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"12","Interpretation on the prophet tradition [18th century]","

        The paper used in the manuscript is European paper with chain and laid lines. There is no page number, but it has catchword under the text. There is no cover attached only in the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about interpretation on Prophet tradition. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and humidity. There of papers becomes dark. The measurement of the manuscript is 22x16.5 cm, the block text is 15.5x10.5 cm, and 19 lines in each page.

                  
            
              
              View images from this file (12)
            
          
              ","EAP329/1/12","12 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"13","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with with chain and laid lines. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic law. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects, especially last sheet. There is trace of water. The measurement of the manuscript is 23x16.5 cm, the block text is 14x8 cm, and 17 lines in each page.

                  
            
              
              View images from this file (22)
            
          
              ","EAP329/1/13","22 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"14","Sufic text [18th century]","

        The paper used in the manuscript is European paper with watermark of fleur-de-lis. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. The text was written in poetry form using black ink. The manuscript consists of 1 text, that is sufism. It has no complete pages. first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and the colour of papers become dark. The measurement of the manuscript is 23x17 cm, the block text is 21x14 cm, and 22 lines in each page.

                  
            
              
              View images from this file (12)
            
          
              ","EAP329/1/14","12 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"15","Arabic grammar [18th century]","

        The paper used in the manuscript is European paper with countermark of ALL INGLESH. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The first and last pages are missing. The manuscript consists of 1 text that is about Arabic grammar. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and there is trace of water. The measurement of the manuscript is 23x17 cm, the block text is 13x8 cm, and 15 lines in each page.

                  
            
              
              View images from this file (50)
            
          
              ","EAP329/1/15","50 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"16","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscripts. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic law. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the border and binding. The colour of papers becomes dark, The measurement of the manuscript is 21.5x15.5 cm, the block text is 13x8 cm, and 17 lines in each page.

                  
            
              
              View images from this file (68)
            
          
              ","EAP329/1/16","68 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"17","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic law. It has complete pages. The manuscript was hand written. The physical condition of the manuscript is heavily broken by insects on the top side, especilally at the first three sheets. The measurement of the manuscript is 21.5x15.5 cm, the block text is 15x8.5 cm, and 19 lines in each page.

                  
            
              
              View images from this file (66)
            
          
              ","EAP329/1/17","66 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"18","Aqidah al-Awwam [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. there is illustration on page 113. The text was written in poem and prose by using black and red ink. The manuscript consists of 2 texts written by Teungku Saman Tiro, about Islamic law; salat, theology. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by humidity. The colour of papers becomes dark and the colour of ink is fading. The measurement of the manuscript is 18x12,5 cm, the block text is 16,5x10 cm, and 194 lines in each page.

                  
            
              
              View images from this file (194)
            
          
              ","EAP329/1/18","194 TIFF images","Manuscript","File","Achinese","Arabic","19th century","Access is for research purposes only."
"19","Kitab al-Jarh [18th century]","

        The paper used in the manuscript is European paper with watermark of lion. There is no page number, but it has catchword under the text. The manuscript consists of 1 text, that is about Islamic law. There is no cover attached to the manuscript. The text is written in by using black ink. The last page is missing. The manuscript was hand written. The physical condition of the manuscript is is broken by insects, and there is trace of water on top side. The measurement of the manuscript is 22.5x10 cm, the block text is 15x9 cm, and 19 lines in each page.

                  
            
              
              View images from this file (24)
            
          
              ","EAP329/1/19","24 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"20","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of eagle. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic law. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the border and binding. There is also trace of water. The measurement of the manuscript is 24x16 cm, the block text is 15x9 cm, and 19 lines in each page.

                  
            
              
              View images from this file (104)
            
          
              ","EAP329/1/20","104 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"21","Sufic text [17th century]","

        The paper used in the manuscript is European paper with watermark of eagle 1680. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 2 texts, that is about sufism. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by ink. The measurement of the manuscript is 21.5x17 cm, the block text is 19.5x15 cm, and 31 lines in each page.

                  
            
              
              View images from this file (135)
            
          
              ","EAP329/1/21","136 TIFF images","Manuscript","File","Arabic, Malay, Achinese","Arabic","17th century","Access is for research purposes only."
"22","Text concerning Islamic law [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. it is written that the author finished his writing in 1240H (1824M). The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic law. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is heavily broken by insects and ink. There is also trace of water. The measurement of the manuscript is 23.5x17.5 cm, the block text is 15.5x9.5 cm, and 23 lines in each page.

                  
            
              
              View images from this file (88)
            
          
              ","EAP329/1/22","88 TIFF images","Manuscript","File","Arabic","Arabic","19th century","Access is for research purposes only."
"23","Sirat al-Mustaqim [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. there is illumination on page 8 and 9. The text was written in prose using black and red ink. The manuscript consists of one text written by Nurruddin ar-Raniri, concerning Islamic law. The last page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insect and ink. The colour of papers become dark. The measurement of the manuscript is 22.5x16 cm, the block text is 15.5x9 cm, and 21 lines in each page.

                  
            
              
              View images from this file (20)
            
          
              ","EAP329/1/23","20 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"24","Arabic grammar [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of a text concerning Arabic grammar, written by Abd al-Malik. It has complete pages. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and the colour of ink is fading. There is also trace of water. The measurement of the manuscript is 22x16 cm, the block text is 11x7 cm, and 5 lines in each page.

                  
            
              
              View images from this file (286)
            
          
              ","EAP329/1/24","286 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"25","Tuhfah al-Mursalah [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about sufism. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and humidity around the border. The colour of ink is fading. The measurement of the manuscript is 21x17 cm, the block text is 15x11.5 cm, and 20 lines in each page.

                  
            
              
              View images from this file (64)
            
          
              ","EAP329/1/25","64 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"26","Sufic philosophy [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in poetry form using black and red ink. The manuscript consists of 1 text, that is about sufi philosophy. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects. The colour of papers becomes dark. The colour of ink is fading. The measurement of the manuscript is 23,5x16,5 cm, the block text is 19,5x11 cm, and 132 lines in each page.

                  
            
              
              View images from this file (132)
            
          
              ","EAP329/1/26","132 TIFF images","Manuscript","File","Achinese","Arabic","18th century","Access is for research purposes only."
"27","Arabic grammar [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 1 text, that is about Arabic grammar. The first page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and ink. There is trace of water. The measurement of the manuscript is 21x16 cm, the block text is 13x9 cm, and 13 lines in each page.

                  
            
              
              View images from this file (52)
            
          
              ","EAP329/1/27","52 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"28","Matan Alfiyah [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Arabic grammar. The text is cmoplete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders. There is also trace of water. The measurement of the manuscript is 21.5x15.5 cm, the block text is 11x7.5 cm, and 7 lines in each page.

                  
            
              
              View images from this file (132)
            
          
              ","EAP329/1/28","132 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"29","Jauhar at-Tauhid [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of a text about faith and knowledge, written by Teungku Muhammad Peuniti. The frist page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and ink. The measurement of the manuscript is 20.5x15 cm and the block text is 13.5x9 cm. The lines are variant; 23, 7, 18, and 19 lines in each page.

                  
            
              
              View images from this file (86)
            
          
              ","EAP329/1/29","86 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"30","Story about a King and his people [18th century]","

        The paper used in the manuscript is European paper with watermark of coat of arms. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript made from cloth. there are two illustrations on page 14 and 15. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about story of a king and his people. the text is not complete, because first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects. The colour of ink is fading. There is trace of water. The measurement of the manuscript is 23x17 cm, the block text is 16.5x10.5 cm, and 17 lines in each page.

                  
            
              
              View images from this file (78)
            
          
              ","EAP329/1/30","78 TIFF images","Manuscript","File","Achinese","Arabic","18th century","Access is for research purposes only."
"31","Bidayah al-Hidayah [19th century]","

        The paper used in the manuscript is European paper with watermark of Britannia. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. it is mentioned that the author finished his writing in 1314H (1896M). The text was written in prose using black and red ink. The manuscript consists of 1 text that is about theology. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders. The colour of ink is fading. The measurement of the manuscript is 25x17.5 cm, the block text is 17.5x11 cm, and 23 lines in each page.

                  
            
              
              View images from this file (84)
            
          
              ","EAP329/1/31","84 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"32","Three texts: fortune-telling on good months; theology; Sufism [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, and it has no catchword under the text. There is a cover attached to the manuscript. There are many illustration. The text was written in prose using black and red ink. The manuscript consists of 3 texts, those are about fortune-telling on good months, theology, and sufism. The texts are complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and humidity. The colour of ink becomes fading. The colour of papers becomes dark. The measurement of the manuscript is 23x15.5 cm, the block text is 17x12 cm, and 21 lines in each page.

                  
            
              
              View images from this file (204)
            
          
              ","EAP329/1/32","204 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"33","Minhaj al-Istiqamah [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 2 texts, those are about Arabic grammar and heresy. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and the colour of ink is fading. The colour of papers is brown. The measurement of the manuscript is 21.5x17 cm, the block text is 18x13.5 cm, and 16 lines in each page.

                  
            
              
              View images from this file (126)
            
          
              ","EAP329/1/33","126 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"34","Theological text [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about theology. The text is not complete, because first last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and there is trace of water. The measurement of the manuscript is 20.5x16 cm, the block text is 9x7.5 cm, and 4 lines in each page.

                  
            
              
              View images from this file (70)
            
          
              ","EAP329/1/34","70 TIFF images","Manuscript","File","Achinese","Arabic","18th century","Access is for research purposes only."
"35","Bir al-Walidain [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about proper action to parents. The first page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and humidity. The colour of papers becomes dark. The measurement of the manuscript is 23.5x16 cm, the block text is 15x9.5 cm, and 21 lines in each page.

                  
            
              
              View images from this file (116)
            
          
              ","EAP329/1/35","116 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"36","Ilmu Haqiqah [20th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. It is mentioned that teh author finished his writing in 1355H (1936M). The text was written in prose using black and red ink. The manuscript consists of a text about theology, written by Abu Bakar Gampong Mesjid Ulim. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects. The colour of ink is fading. The measurement of the manuscript is 17x10.5 cm, the block text is 13.5x9 cm, and 9 lines in each page.

                  
            
              
              View images from this file (24)
            
          
              ","EAP329/1/36","24 TIFF images","Manuscript","File","Malay, Arabic","Arabic","20th century","Access is for research purposes only."
"37","""Juz Amma, optional salat, prayers for salat [18th century]""","

        The paper used in the manuscript is European paper with watermark Britannia. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript made from clothe. The text was written in prose using black and red ink. The manuscript consists of 2 texts, those are about al-Qur'an; Juz Amma, optional salat, and prayers that should be read in salat. The is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and humidity. The colour of ink is fading. The measurement of the manuscript is 16.5x11 cm, the block text is 12.5x7.5 cm, and 10 lines in each page.

                  
            
              
              View images from this file (88)
            
          
              ","EAP329/1/37","88 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"38","Durr an-Nazarah and Qawa'id al-Islam [19th century]","

        The paper used in the manuscript is modern paper with chain and laid lines. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in poetry form using black ink. The manuscript consists of 2 texts written by Abd ar-Rahim, about Islamic law; legacy, and theology. The first page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insect and the colour of ink is fading. The measurement of the manuscript is 15.5x11 cm, the block text is 11x6.5 cm, and 6 lines in each page.

                  
            
              
              View images from this file (58)
            
          
              ","EAP329/1/38","58 TIFF images","Manuscript","File","Achinese","Arabic","19th century","Access is for research purposes only."
"39","Sufic text [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about sufism. The text is complete. The manuscript was hand written. The physical condition of the manuscript is seriously broken by insects at first and last sheets. The measurement of the manuscript is 15,5x10,5 cm, the block text is 10,5x6 cm, and 9 lines in each page.

                  
            
              
              View images from this file (122)
            
          
              ","EAP329/1/39","122 TIFF images","Manuscript","File","Malay, Achinese","Arabic","19th century","Access is for research purposes only."
"40","""Islamic law, salat and prayers [19th century]""","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 2 texts, those are about Islamic law; salat and prayers. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and ink. The colour of ink is fading. The measurement of the manuscript is 16,5x11,5 cm, the block text is 11,5x6,5 cm, and 9 lines in each page.

                  
            
              
              View images from this file (178)
            
          
              ","EAP329/1/40","178 TIFF images","Manuscript","File","Achinese, Arabic","Arabic","19th century","Access is for research purposes only."
"41","Akhbar al-Karim [19th century]","

        The paper used in the manuscript is European paper with chain and laid lines. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in poetry form using black and red ink. The manuscript consists of 1 text, that is about theology. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the binding and border. The colour of papers is dark. The measurement of the manuscript is 16x10,5 cm, the block text is 13,5x7,5 cm, and 17 lines in each page.

                  
            
              
              View images from this file (108)
            
          
              ","EAP329/1/41","108 TIFF images","Manuscript","File","Achinese","Arabic","19th century","Access is for research purposes only."
"42","Sufic text [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Sufism. The text is not complete, because the first and last sheets are heavily broken by insects. The manuscript was hand written. The physical condition of the manuscript is heavily broken by insects and humidity at first and last sheets. The colour of papers becomes dark. The measurement of the manuscript is 16,5x11,5 cm, the block text is 14x8,5 cm, and 8 lines in each page.

                  
            
              
              View images from this file (44)
            
          
              ","EAP329/1/42","44 TIFF images","Manuscript","File","Achinese","Arabic","18th century","Access is for research purposes only."
"43","Names of God [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents with moonface. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. There is an illumination on page 2. The text was written in poetry form using black and red ink. The manuscript consists of 1 text, that is about Names of God. The text is complete. The manuscript was hand written. The physical condition of the manuscript is fairly good. Nevertheless, the colour of ink is fading. Insects bite the papers around binding. The colour of first page becomes dark. The measurement of the manuscript is 15,5x10 cm, the block text is 11,5x7,5 cm, and 15 lines in each page.

                  
            
              
              View images from this file (114)
            
          
              ","EAP329/1/43","114 TIFF images","Manuscript","File","Achinese","Arabic","18th century","Access is for research purposes only."
"44","""Two texts, detailing the prayers and history of the Prophet mi'raj [18th century]""","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 2 texts, those are about prayers and history of the Prophet mi'raj. The text is complete. The manuscript was hand written. The physical condition of the manuscript is damaged by insects, especially at the first and last sheets. The colour of paper becomes dark. The measurement of the manuscript is 17x11,5 cm, the block text is 11x7 cm, and 7 lines in each page.

                  
            
              
              View images from this file (98)
            
          
              ","EAP329/1/44","98 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"45","Theological text [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in poetry form using black ink. The manuscript consists of 1 text, that is about theology. The pages are complete. The manuscript was hand written. The physical condition of the manuscript is fairly good. The colour of paper becomes dark at first sheets. The colour of ink is fading. The measurement of the manuscript is 16,5x11,5 cm, the block text is 14x9 cm, and 13 lines in each page.

                  
            
              
              View images from this file (60)
            
          
              ","EAP329/1/45","60 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"46","Effective prayers and salawat [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 2 texts, that is about efective prayers and salawat. The first page is missing. The manuscript was hand written. The physical condition of the manuscript is fairly good, eventhough the colour of paper becomes dark at first sheets. The measurement of the manuscript is 16x10 cm, the block text is 12x6 cm, and 11 lines in each page.

                  
            
              
              View images from this file (222)
            
          
              ","EAP329/1/46","222 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
