"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"23","Fossilised piece of wood","

        Fossilised piece of wood.

              ","EAP117/1/1/23","4 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"24","Pottery sherds","

        Pottery sherds from a variety of sites in the Residency Kerinci. The original function of the sherds has not yet been established.

              ","EAP117/1/1/24","2 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"25","Pottery sherds","

        Pottery sherds from a variety of sites in the Residency Kerinci. The original function of the sherds has not yet been established.

              ","EAP117/1/1/25","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"26","Tagik Water container","

        Water container made locally and known as Tagik.

              ","EAP117/1/1/26","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"27","Tagik Water container","

        Water container made locally and known as Tagik.

              ","EAP117/1/1/27","8 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"28","Rugak Basket","

        Domestic and agricultural tool for carrying all kinds of smaller goods, mainly unhusked rice.

              ","EAP117/1/1/28","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"29","Guyang Sarawai Basket","

        Basket for carrying smaller goods.

              ","EAP117/1/1/29","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"30","Coconut Ladle","

        Kitchen utensil used for preparing curry.

              ","EAP117/1/1/30","4 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"31","Coconut Shell Ladle","

        Kitches utensil to prepare curry.

              ","EAP117/1/1/31","4 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"32","Spear","

        Weapon used for hunting.

              ","EAP117/1/1/32","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"33","Suguh Krak Rice Scraper","

        Kitchen utensil used to scrape off rice sticking to the bottom of the cooking pot.

              ","EAP117/1/1/33","6 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"34","Suguh Krak Rice Scraper","

        Kitchen utensil used to scrape off rice sticking to the bottom of the cooking pot.

              ","EAP117/1/1/34","2 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"35","Wooden spoon","

        Kitchen utensil for stiring curries etc.

              ","EAP117/1/1/35","5 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"36","Wooden spoon","

        Kitchen utensil for stiring curries etc.

              ","EAP117/1/1/36","3 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"37","Adze","

        Carpenter's tool for cutting wooden planks etc.

              ","EAP117/1/1/37","5 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"38","Mosque Roof Ornament [after 1500]","

        Decorative architectural element for mosques.

              ","EAP117/1/1/38","4 Tiff images","Artefact","File","NA","NA","after 1500","Access is for research purposes only","NA"
"39","Door","

        Door blade.

              ","EAP117/1/1/39","2 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"40","Shingle","

        Wooden shingle for roofs and walls.

              ","EAP117/1/1/40","4 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","NA"
"41","Horn Manuscript TK 37","

        Manuscript of the story of the journey of Uti Unduk Pinang Masak and Dayang Berani, written in the Kerinci incung script.

                  
            
              
              View images from this file (18)
            
          
              ","EAP117/2/1/1","36 Tiff images","Manuscript","File","Kerinchi","Kaganga","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_1/4114.jp2/full/!600,300/0/default.jpg"
"42","Horn Manuscript TK 40","

        Horn manuscript in Kerinci incung script.

                  
            
              
              View images from this file (8)
            
          
              ","EAP117/2/1/2","8 Tiff images","Manuscript","File","Kerinchi","Kaganga","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_2/4150.jp2/full/!600,300/0/default.jpg"
"43","Horn Manuscript TK 38","

        Horn manuscript in Kerinci incung script. Narrative of the journey of Puti Unduk Pinang Masak and Dayang Berani.

                  
            
              
              View images from this file (10)
            
          
              ","EAP117/2/1/3","11 Tiff images","Manuscript","File","Kerinchi","Kaganga","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_3/4158.jp2/full/!600,300/0/default.jpg"
"44","Horn Manuscript TK 39","

        Incung script manuscript incised into buffalo horn.

                  
            
              
              View images from this file (27)
            
          
              ","EAP117/2/1/4","32 Tiff images","Manuscript","File","Kerinchi","Kaganga","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_4/4169.jp2/full/!600,300/0/default.jpg"
"45","Travel Permit from 1897 [1897]","

        Travel Permit issued by the Assistant Resident on 20-07-1897 in Padang, West Sumatra.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/2/1/5","23 Tiff images","Manuscript","File","Kerinchi","Kaganga","1897","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_5/4294.jp2/full/!600,300/0/default.jpg"
"46","Seal from Jambi (TK46) [1650-1900]","

        Letter Seal.

                  
            
              
              View images from this file (2)
            
          
              ","EAP117/2/1/6","4 Tiff images","Artefact","File","Malay","Arabic","1650-1900","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_6/4297.jp2/full/!600,300/0/default.jpg"
"47","Royal Letter (TK43) [1794]","

        Letter from Pangeran (Suria) Kesuma, Pangeran Ratu, and Raja Sultan Ahmad Badruddin from Jambi advising the heads of Kerinci to establish Islamic law. Listed as TK43.

                  
            
              
              View images from this file (4)
            
          
              ","EAP117/2/1/7","4 Tiff images","Correspondence","File","Kerinchi","Kaganga","1794","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_7/4307.jp2/full/!600,300/0/default.jpg"
"48","Royal Charter (TK44) [1819]","

        Royal charter (piagam) in Jawi script a piagam issued by Pangeran Citra Puspa Jaya to depati Sungai Laga in AH 1234 (1819 CE). Through this letter several heads are appointed by presenting them royal seals.

                  
            
              
              View images from this file (10)
            
          
              ","EAP117/2/1/8","10 Tiff images","Manuscript","File","Malay","Arabic","1819","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_8/4311.jp2/full/!600,300/0/default.jpg"
"49","Paper Manuscript [after 1500]","

        Paper manuscript in Jawi script.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/2/1/9","7 Tiff images","Manuscript","File","Malay","Arabic","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_9/4321.jp2/full/!600,300/0/default.jpg"
"50","Paper Manuscript (B) [after 1500]","

        Minangkabau sealed letter (surat cap) reproduced in Jane Drakard’s book ‘A kingdom of words’ (1999), Pl.6 beginning with a standard preamble describing the start of the kingdom and the attributes of the sultan and his possession of regalia, with a long li.

                  
            
              
              View images from this file (5)
            
          
              ","EAP117/2/1/10","5 Tiff images","Manuscript","File","Malay","Arabic","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_10/4328.jp2/full/!600,300/0/default.jpg"
"51","Paper Manuscript [after 1500]","

        Letter in Jawi script with seal.

                  
            
              
              View images from this file (13)
            
          
              ","EAP117/2/1/11","13 Tiff images","Manuscript","File","Malay","Arabic","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_11/4333.jp2/full/!600,300/0/default.jpg"
"52","Paper manuscript (TK41) [after 1500]","

        Narrative of the journey of Puti Unduk Pinang Masak and Dayang Berani in Jawi script.

                  
            
              
              View images from this file (14)
            
          
              ","EAP117/2/1/12","14 Tiff images","Manuscript","File","Malay","Arabic","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_12/4346.jp2/full/!600,300/0/default.jpg"
"53","Qur'an [after 1500]","

        The Holy Book (Qur'an) in Arabic script.

                  
            
              
              View images from this file (22)
            
          
              ","EAP117/2/1/13","23 Tiff images","Book","File","Malay","Arabic","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_1_13/4360.jp2/full/!600,300/0/default.jpg"
"54","Kris","

        Ceremonial dagger used as part of the customary attire.

                  
            
              
              View images from this file (16)
            
          
              ","EAP117/2/2/1","16 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_1/4201.jp2/full/!600,300/0/default.jpg"
"55","Sword Handle [after 1616]","

        Handle of a sword.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/2/2/2","7 Tiff images","Artefact","File","NA","NA","after 1616","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_2/4217.jp2/full/!600,300/0/default.jpg"
"56","Small Kris","

        Ceremonial dagger used as part of the customary attire.

                  
            
              
              View images from this file (9)
            
          
              ","EAP117/2/2/3","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_3/4224.jp2/full/!600,300/0/default.jpg"
"57","Kris","

        Ceremonial dagger used as part of the customary attire.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/2/2/4","7 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_4/4233.jp2/full/!600,300/0/default.jpg"
"58","Bamboo Container","

        Bamboo tube used as a container for a letter.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/2/2/5","6 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_5/4240.jp2/full/!600,300/0/default.jpg"
"59","Bronze Bowl [after 1500]","

        Ceremonial vessel.

                  
            
              
              View images from this file (9)
            
          
              ","EAP117/2/2/6","9 Tiff images","Artefact","File","NA","NA","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_6/4246.jp2/full/!600,300/0/default.jpg"
"60","Jato Ceremonial Hair","

        Bunch of woman's hair which is cut during a ceremony where pusaka items are publically displayed known as kenduri sko. These bunches of hair are regarded as sacred objects.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/2/2/7","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_7/4255.jp2/full/!600,300/0/default.jpg"
"61","Scabbard","

        Sheath to hold a sword.

                  
            
              
              View images from this file (2)
            
          
              ","EAP117/2/2/8","2 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_8/4265.jp2/full/!600,300/0/default.jpg"
"62","Sword [after 1616]","

        Ceremonial sword worn as part of the customary attire.

                  
            
              
              View images from this file (9)
            
          
              ","EAP117/2/2/9","9 Tiff images","Artefact","File","NA","NA","after 1616","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_9/4267.jp2/full/!600,300/0/default.jpg"
"63","Prayer Mat [after 1500]","

        Prayer Rug.

                  
            
              
              View images from this file (3)
            
          
              ","EAP117/2/2/10","3 Tiff images","Artefact","File","NA","NA","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_10/4276.jp2/full/!600,300/0/default.jpg"
"64","White Cloth","

        Ceremonial cloth to wrap sacred heirloom (pusaka) items.

                  
            
              
              View images from this file (2)
            
          
              ","EAP117/2/2/11","1 Tiff image","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_11/4383.jp2/full/!600,300/0/default.jpg"
"65","Banner","

        Small Flag waved to assemble people to the ceremony of Kenduri Sko Displayed at Kenduri Sko.

                  
            
              
              View images from this file (2)
            
          
              ","EAP117/2/2/12","1 Tiff image","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_2_2_12/4385.jp2/full/!600,300/0/default.jpg"
"66","Guci Jar","

        Large glazed earthenware water container with wide mouth.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/3/1/1","8 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_1/1.jp2/full/!600,300/0/default.jpg"
"67","Guci Jar [Klasik]","

        Large glazed earthenware water container with wide mouth and dragon motives.

                  
            
              
              View images from this file (9)
            
          
              ","EAP117/3/1/2","11 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_2/1.jp2/full/!600,300/0/default.jpg"
"68","Guci Jar [Klasik]","

        Large glazed earthenware water container with wide mouth and dragon motives.

                  
            
              
              View images from this file (13)
            
          
              ","EAP117/3/1/3","14 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_3/1.jp2/full/!600,300/0/default.jpg"
"69","Guci Jar [Klasik]","

        Earthenware water container with wide mouth.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/3/1/4","6 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_4/1.jp2/full/!600,300/0/default.jpg"
"70","Lid (of Guci jar) [Klasik]","

        Lid of a water container.

                  
            
              
              View images from this file (13)
            
          
              ","EAP117/3/1/5","15 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_5/1.jp2/full/!600,300/0/default.jpg"
"71","Guci Jar [Klasik]","

        Large earthenware water container with wide mouth.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/3/1/6","7 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_6/1.jp2/full/!600,300/0/default.jpg"
"72","Tempayan Jar [Klasik]","

        Large earthenware water container with wide mouth.

                  
            
              
              View images from this file (10)
            
          
              ","EAP117/3/1/7","11 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_7/1.jp2/full/!600,300/0/default.jpg"
"73","Tempayan Jar [Klasik]","

        Large earthenware water container with wide mouth.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/3/1/8","7 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_8/1.jp2/full/!600,300/0/default.jpg"
"74","Guci Jar [Klasik]","

        Large earthenware water container with wide mouth and dragon motives.

                  
            
              
              View images from this file (9)
            
          
              ","EAP117/3/1/9","11 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_9/1.jp2/full/!600,300/0/default.jpg"
"75","Guci Jar [Klasik]","

        Large earthenware water container with wide mouth and dragon motives.

                  
            
              
              View images from this file (13)
            
          
              ","EAP117/3/1/10","14 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_10/1.jp2/full/!600,300/0/default.jpg"
"76","Guci Jar [Klasik]","

        Large glazed earthenware water container with wide mouth and dragon motives.

                  
            
              
              View images from this file (13)
            
          
              ","EAP117/3/1/11","13 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_11/1.jp2/full/!600,300/0/default.jpg"
"77","Guci Jar [1602-1798]","

        Large water container with narrow mouth and the VOC symbol prominantly displayed.

                  
            
              
              View images from this file (12)
            
          
              ","EAP117/3/1/12","12 Tiff images","Artefact","File","NA","NA","1602-1798","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_12/1.jp2/full/!600,300/0/default.jpg"
"78","Tempayan Jar [Klasik]","

        Large glazed water container with wide mouth and two dragon shaped handles.

                  
            
              
              View images from this file (32)
            
          
              ","EAP117/3/1/13","34 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_13/1.jp2/full/!600,300/0/default.jpg"
"79","Tempayan Jar [Klasik]","

        Large glazed earthenware water container with wide mouth.

                  
            
              
              View images from this file (5)
            
          
              ","EAP117/3/1/14","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_14/1.jp2/full/!600,300/0/default.jpg"
"80","Tempayan Jar [Klasik]","

        Large glazed earthenware water container with wide mouth and painted with birds and bamboo.

                  
            
              
              View images from this file (25)
            
          
              ","EAP117/3/1/15","33 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_15/1.jp2/full/!600,300/0/default.jpg"
"81","Tempayan Jar [Klasik]","

        Large glazed water container with wide mouth and two dragon shaped handles.

                  
            
              
              View images from this file (20)
            
          
              ","EAP117/3/1/16","23 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_16/1.jp2/full/!600,300/0/default.jpg"
"82","Guci Jar [Klasik]","

        Large glazed water container with wide mouth and flowery motives.

                  
            
              
              View images from this file (8)
            
          
              ","EAP117/3/1/17","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_17/1.jp2/full/!600,300/0/default.jpg"
"83","Plate [1602-1798]","

        Flat plate for serving food prominently displaying the VOC logo.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/3/1/18","8 Tiff images","Artefact","File","NA","NA","1602-1798","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_18/1.jp2/full/!600,300/0/default.jpg"
"84","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (9)
            
          
              ","EAP117/3/1/19","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_19/1.jp2/full/!600,300/0/default.jpg"
"85","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (8)
            
          
              ","EAP117/3/1/20","10 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_20/1.jp2/full/!600,300/0/default.jpg"
"86","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (8)
            
          
              ","EAP117/3/1/21","8 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_21/1.jp2/full/!600,300/0/default.jpg"
"87","Plate [after 1500]","

        Plate for serving food with Arabic caligraphy.

                  
            
              
              View images from this file (11)
            
          
              ","EAP117/3/1/22","13 Tiff images","Artefact","File","NA","NA","after 1500","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_22/1.jp2/full/!600,300/0/default.jpg"
"88","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (10)
            
          
              ","EAP117/3/1/23","11 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_23/1.jp2/full/!600,300/0/default.jpg"
"89","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/3/1/24","7 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_24/1.jp2/full/!600,300/0/default.jpg"
"90","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/3/1/25","7 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_25/1.jp2/full/!600,300/0/default.jpg"
"91","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (15)
            
          
              ","EAP117/3/1/26","16 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_26/1.jp2/full/!600,300/0/default.jpg"
"92","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (14)
            
          
              ","EAP117/3/1/27","15 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_27/1.jp2/full/!600,300/0/default.jpg"
"93","Plate [after 1616]","

        Plate for serving food.

                  
            
              
              View images from this file (20)
            
          
              ","EAP117/3/1/28","21 Tiff image","Artefact","File","NA","NA","after 1616","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_28/1.jp2/full/!600,300/0/default.jpg"
"94","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (15)
            
          
              ","EAP117/3/1/29","16 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_29/1.jp2/full/!600,300/0/default.jpg"
"95","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (11)
            
          
              ","EAP117/3/1/30","12 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_30/1.jp2/full/!600,300/0/default.jpg"
"96","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (8)
            
          
              ","EAP117/3/1/31","9 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_31/1.jp2/full/!600,300/0/default.jpg"
"97","Plate [Klasik]","

        Plate for serving food.

                  
            
              
              View images from this file (14)
            
          
              ","EAP117/3/1/32","21 Tiff image","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_32/1.jp2/full/!600,300/0/default.jpg"
"98","Guci Jar [Klasik]","

        Large glazed earthenware water container with wide mouth.

                  
            
              
              View images from this file (28)
            
          
              ","EAP117/3/1/33","30 Tiff images","Artefact","File","NA","NA","14th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_33/1.jp2/full/!600,300/0/default.jpg"
"99","Plate [after 1616]","

        Plate for serving food.

                  
            
              
              View images from this file (6)
            
          
              ","EAP117/3/1/34","6 Tiff images","Artefact","File","NA","NA","after 1616","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_34/1.jp2/full/!600,300/0/default.jpg"
"100","Plate [after 1863]","

        Plate for serving food with pottery mark ""Société Céramique Maestricht. Made in Holland"".

                  
            
              
              View images from this file (4)
            
          
              ","EAP117/3/1/35","4 Tiff images","Artefact","File","NA","NA","after 1863","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_35/1.jp2/full/!600,300/0/default.jpg"
"101","Plate [after 1835]","

        Plate for serving food with pottery mark ""P. Regout & Co. Maastricht. Made in Holland"".

                  
            
              
              View images from this file (7)
            
          
              ","EAP117/3/1/36","7 Tiff images","NA","File","NA","25 May 2008","Access is for research purposes only","https://images.eap.bl.uk/EAP117/EAP117_3_1_36/1.jp2/full/!600,300/0/default.jpg","Plate [after 1835]"
