"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"15","Anubhūtīleś","        Digital images of Anubhūtīleś. Date: undated. Author: Vāman (Mukuṇḍaśiṣya). Comment: This manuscript is identified under the Manjul 2009 system as M2-14, and under the old Anandashram system as 11261, daftar 915(?).. Extent and format: ink on paper, 43 folios, 6 x 9 inches, 11 lines per page.              ","EAP248/1/15","45 TIFF images","Manuscript","File","Sanskrit, Marathi","Devanagari","16th century-20th century","Access is for research purposes only","NA"
"16","Anubhavsār (with Marathi Ṭikā)","        Digital images of Anubhavsār (with Marathi Ṭikā). Date: undated. Author: no name. Comment: This manuscript is identified under the Manjul 2009 system as M2-13.. Extent and format: ink on paper, 3 folios, 4 x 6 inches, 21 lines per page.              ","EAP248/1/16","4 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","NA"
"17","""Amṛtānubhav [Śake 1666, Kartik Shuddha 7]""","        Digital images of Amṛtānubhav. Date: Sake 1666, Kartik Shuddha 7. Author: Jñanesvar. Comment: This manuscript is identified under the Manjul 2009 system as M1-8.. Extent and format: ink on paper, 53 folios, 23 x 16 cms., 11 lines per page.              ","EAP248/1/17","55 TIFF images","Manuscript","File","Marathi","Devanagari","1744","Access is for research purposes only","NA"
"18","Abhaṅga Sphuṭ (Bāḍa)","        Digital images of Abhaṅga Sphuṭ (Bāḍa). Date: undated. Author: Sivaram. Comment: incomplete. This manuscript is identified under the Manjul 2009 system as M1-2, and under the old Anandashram system as 13617, daftar 1082.. Extent and format: ink on paper, 4 folios, 30 x 14 cms., 12 lines per page.              ","EAP248/1/18","6 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","NA"
"19","Abhaṅga Gāthā","        Digital images of Abhaṅga Gāthā. Date: undated. Author: various. Comment: incomplete. This manuscript is identified under the old Anandashram system as 13966, daftar 1094.. Extent and format: ink on paper, 4 folios, 4 x 8 inches, 9 lines per page.              ","EAP248/1/19","6 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","NA"
"20","""Amarakośa, Prakrit Ṭīkā""","        Digital images of Amarakośa, Prakrit Ṭīkā. Date: undated. Author: no name. Comment: Ka?? 2. This manuscript is identified under the Manjul 2009 system as M1-5.. Extent and format: ink on paper, 84 folios, 25 x 10 cms., 9 lines per page.              ","EAP248/1/20","88 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","NA"
"21","Liṅgapurāṇa Tātparya (Pūrvārdha)","        Digital images of Liṅgapurāṇa Tātparya (Pūrvārdha). Date: undated. Author: no name. Comment: prose; foolscap. This manuscript is identified under the Manjul 2009 system as M12-111.. Extent and format: ink on paper, 30 folios, 30 x 22 cms. 21-22 lines per page.                                                          View images from this file (31)                                    ","EAP248/1/21","31 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_21/22.jp2/full/!600,300/0/default.jpg"
"22","Lājāḷū Kalpavallī Vidhī","        Digital images of Lājāḷū Kalpavallī Vidhī. Date: undated. Author: no name. Comment: folios 65 verso to 84 recto are also copied at the beginning of roll 84. This manuscript is identified under the Manjul 2009 system as M11-110, and under the old Anandashram system as 13676, daftar 1084.. Extent and format: ink on paper, 1 folios, 23 x 12 cms., 10 lines per page.                                                          View images from this file (3)                                    ","EAP248/1/22","3 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_22/53.jp2/full/!600,300/0/default.jpg"
"23","Laghuguru Stotra (52 ślokas)","        Digital images of Laghuguru Stotra (52 ślokas). Date: undated. Author: no name. Comment: bound with Venkates Stotra. This manuscript is identified under the Manjul 2009 system as M11-109. Extent and format: ink on paper, 6 folios, 23 x 13 cm., 8 lines per page.                                                          View images from this file (8)                                    ","EAP248/1/23","8 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_23/56.jp2/full/!600,300/0/default.jpg"
"24","Kuṇḍārṇav","        Digital images of Kuṇḍārṇav. Date: undated. Author: no name. Comment: extremely bad condition. This manuscript is identified under the old Anandashram system as 2731.. Extent and format: ink on paper, 11 folios, 12-15 lines per page.                                                          View images from this file (14)                                    ","EAP248/1/24","14 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_24/64.jp2/full/!600,300/0/default.jpg"
"25","Kṛṣṇajanma Stotra","        Digital images of Kṛṣṇajanma Stotra. Date: undated. Author: no name. Comment: This manuscript is identified under the Manjul 2009 system as M11-105, and under the old Anandashram system as 8767, daftar 605.. Extent and format: ink on paper, 2 folios (27 ovis), 28 x 17 cms., 24 lines per page.                                                          View images from this file (4)                                    ","EAP248/1/25","4 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_25/78.jp2/full/!600,300/0/default.jpg"
"26","Kirtanraṅga","        Digital images of Kirtanraṅga. Date: undated. Author: Sivasut. Comment: This manuscript is identified under the Manjul 2009 system as M11-104, and under the old Anandashram system as 10206, daftar 822.. Extent and format: ink on paper, 276 folios, 30 x 13 cms., 10-12 lines per page.                                                          View images from this file (283)                                    ","EAP248/1/26","283 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_26/82.jp2/full/!600,300/0/default.jpg"
"27","Kekāvalī","        Digital images of Kekāvalī. Date: undated. Author: Moropant (Mayuresvar). Comment: This manuscript is identified under the Manjul 2009 system as M11-103, and under the old Anandashram system as 10205, daftar 822.. Extent and format: ink on paper, 11 folios,  30 x 13 cms., 12 lines per page.                                                          View images from this file (13)                                    ","EAP248/1/27","13 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_27/365.jp2/full/!600,300/0/default.jpg"
"28","""Karmavipāk Kathā [Śake 1690, Bhadrapad Shuddha 7]""","        Digital images of Karmavipāk Kathā. Date: Sake 1690, Bhadrapad Shuddha 7. Author: no name. Comment: This manuscript is identified under the Manjul 2009 system as M10-98, and under the old Anandashram system as 2860.. Extent and format: ink on paper, 28 folios, 21 x 14 cms., 9 lines per page.                                                          View images from this file (29)                                    ","EAP248/1/28","29 TIFF images","Manuscript","File","Marathi","Devanagari","1768","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_28/378.jp2/full/!600,300/0/default.jpg"
"29","Junāṭ Puruṣācī Kathā","        Digital images of Junāṭ Puruṣācī Kathā. Date: undated. Author: no name. Comment: This manuscript is identified under the Manjul 2009 system as M10-96, and under the old Anandashram system as 1021, daftar 822.. Extent and format: ink on paper, 4 folios, 29 x 13 cms., 10 lines per page.                                                          View images from this file (5)                                    ","EAP248/1/29","5 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_29/407.jp2/full/!600,300/0/default.jpg"
"30","Junāṭ Puruṣ (Varṇan)","        Digital images of Junāṭ Puruṣ (Varṇan). Date: undated. Author: no name. Comment: complete. This manuscript is identified under the Manjul 2009 system as M10-95, and under the old Anandashram system as 10201, daftar 822.. Extent and format: ink on paper, 4 folios, 30 x 14 cms., 10 lines per page.                                                          View images from this file (6)                                    ","EAP248/1/30","4 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_30/412.jp2/full/!600,300/0/default.jpg"
"31","Hastāmalaka (Śaṅkarācāryakṛt) Eknāthī Ṭīka","        Digital images of Hastāmalaka (Śaṅkarācāryakṛt) Eknāthī Ṭīka. Date: undated. Author: Eknath. Comment: Eknath's Marathi commentary on a Sanskrit text by Sa?karacarya. This manuscript is identified under the Manjul 2009 system as M10-94, and under the old Anandashram system as 10221, daftar 822.S37. Extent and format: ink on paper, 28 folios, 23 x 17 cms., 13 lines per page.                                                          View images from this file (28)                                    ","EAP248/1/31","28 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_31/418.jp2/full/!600,300/0/default.jpg"
"32","Harivilās","        Digital images of Harivilās. Date: undated. Author: Vāman Paṇḍit. Comment: complete. This manuscript is identified under the Manjul 2009 system as M10-92, and under the old Anandashram system as 11096, daftar 904.. Extent and format: ink on paper, 38 folios, 26 x 13 cms., 10 lines per page.                                                          View images from this file (40)                                    ","EAP248/1/32","40 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_32/446.jp2/full/!600,300/0/default.jpg"
"33","""Hariścandrākhyān [Śake 1728, Vaishakh Vadya 2]""","        Digital images of Hariścandrākhyān. Date: Sake 1728, Vaishakh Vadya 2. Author: Śaṅkarātmaja. Comment: complete. This manuscript is identified under the Manjul 2009 system as M10-91, and under the old Anandashram system as 13357, daftar 1073.. Extent and format: ink on paper, 18 + 1 folios, 24 x 12 cms., 24 lines per page.                                                          View images from this file (22)                                    ","EAP248/1/33","22 TIFF images","Manuscript","File","Marathi","Devanagari","1806","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_33/486.jp2/full/!600,300/0/default.jpg"
"34","Hariścandrākhyān","        Digital images of Hariścandrākhyān. Date: undated. Author: no name. Comment: incomplete, last few pages missing. This manuscript is identified under the Manjul 2009 system as M9-90, and under the old Anandashram system as 13411, daftar 1075.. Extent and format: ink on paper, 26 folios, 15 x 9 cms., 7 lines per page.                                                          View images from this file (29)                                    ","EAP248/1/34","29 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_34/508.jp2/full/!600,300/0/default.jpg"
"35","Harivijay","        Digital images of Harivijay. Date: undated. Author: Sridhar. Comment: incomplete; Adhyayas 7, 14, 23, 35. This manuscript is identified under the Manjul 2009 system as M9-89, and under the old Anandashram system as 11859, daftar 980.. Extent and format: ink on paper, 47 folios, 31 x 21 cms., 18 lines per page.                                                          View images from this file (50)                                    ","EAP248/1/35","50 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_35/1.jp2/full/!600,300/0/default.jpg"
"36","""Gurucaritra [Śake 1796, Phalgun Vadya 5]""","        Digital images of Gurucaritra. Date: Sake 1796, Phalgun Vadya 5. Author: Sarasvatī Gaṅgādhar. Comment: complete. This manuscript is identified under the Manjul 2009 system as M9-87, and under the old Anandashram system as 11382, daftar 938.. Extent and format: ink on paper, 554 folios, 30 x 38 cms., 12 lines per page.                                                          View images from this file (549)                                    ","EAP248/1/36","549 TIFF images","Manuscript","File","Marathi","Devanagari","1874","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_36/51.jp2/full/!600,300/0/default.jpg"
"37","Gurucaritra Sār","        Digital images of Gurucaritra Sār. Date: undated. Author: Sarasvatī Gaṅgādhar. Comment: complete. This manuscript is identified under the Manjul 2009 system as M9-86, and under the old Anandashram system as 10238, daftar 825.. Extent and format: ink on paper, 8 folios, 19 x 16 cms., 9 lines per page.                                                          View images from this file (10)                                    ","EAP248/1/37","10 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_37/47.jp2/full/!600,300/0/default.jpg"
"38","Gurustutī","        Digital images of Gurustutī. Date: undated. Author: no name. Comment: incomplete; part of a ba?a. This manuscript is identified under the Manjul 2009 system as M9-85.. Extent and format: ink on paper, 11 folios, 16 x 11 cms., 10 lines per page.                                                          View images from this file (13)                                    ","EAP248/1/38","13 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_38/57.jp2/full/!600,300/0/default.jpg"
"39","""Gopikā Stutī [Śake 1746, Paush Vadya 12]""","        Digital images of Gopikā Stutī. Date: Sake 1746, Paush Vadya 12. Author: Vāman Paṇḍit. Comment: complete, 47 slokas. This manuscript is identified under the Manjul 2009 system as M9-83, and under the old Anandashram system as 11874, daftar 983.. Extent and format: ink on paper, 10 folios, 20 x 15 cms., 10 lines per page.                                                          View images from this file (11)                                    ","EAP248/1/39","11 TIFF images","Manuscript","File","Marathi","Devanagari","1824","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_39/70.jp2/full/!600,300/0/default.jpg"
"40","Gītārṇav Sudhā","        Digital images of Gītārṇav Sudhā. Date: undated. Author: Vāman Paṇḍit. Comment: incomplete, several adhyays missing. This manuscript is identified under the Manjul 2009 system as M9-82.. Extent and format: ink on paper, 241 folios, 25 x 14 cms., 10 lines per page.                                                          View images from this file (240)                                    ","EAP248/1/40","240 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_40/81.jp2/full/!600,300/0/default.jpg"
"41","Bhāminī Guṇavarṇan (Strīlakṣaṇ)","        Digital images of Bhāminī Guṇavarṇan (Strīlakṣaṇ). Date: undated. Author: no name. Comment: description of the ideal beautiful woman. This manuscript is identified under the Manjul 2009 system as M4-32, and under the old Anandashram system as 12642, daftar 1034. Extent and format: ink on paper, 2 pages , 30 x 12 cms., 10 lines per page.                                                          View images from this file (3)                                    ","EAP248/1/41","3 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_41/321.jp2/full/!600,300/0/default.jpg"
"42","Bhakti Ratnāvalī","        Digital images of Bhakti Ratnāvalī. Date: undated. Author: no name. Comment: complete. This manuscript is identified under the Manjul 2009 system as M4-31, and under the old Anandashram system as 12333, daftar 1010.. Extent and format: ink on paper, 123 folios, 30 x 15 cms., 10 lines per page.                                                          View images from this file (125)                                    ","EAP248/1/42","125 TIFF images","Manuscript","File","Sanskrit, Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_42/324.jp2/full/!600,300/0/default.jpg"
"43","Bhaktavijay","        Digital images of Bhaktavijay. Date: undated. Author: Mahipati. Comment: incomplete. This manuscript is identified under the Manjul 2009 system as M3-29, and under the old Anandashram system as 13142, daftar 1061.. Extent and format: ink on paper, 6 (55-60) folios, 25 x 15 cms., 10 lines per page.                                                          View images from this file (8)                                    ","EAP248/1/43","8 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_43/449.jp2/full/!600,300/0/default.jpg"
"44","Bhāvārtha Rāmāyaṇ (Sundarkāṇḍa)","        Digital images of Bhāvārtha Rāmāyaṇ (Sundarkāṇḍa). Date: undated. Author: Eknath. Comment: Adhyay 38. This manuscript is identified under the Manjul 2009 system as M3-24, and under the old Anandashram system as 11670, daftar 963.. Extent and format: ink on paper, 11 folios, 11 x 18 cms., 7 lines per page.                                                          View images from this file (13)                                    ","EAP248/1/44","13 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_44/458.jp2/full/!600,300/0/default.jpg"
"45","""Āratī, Abhaṅga""","        Digital images of Āratī, Abhaṅga. Date: undated. Author: no name. Extent and format: ink on paper, 12 folios, 20 x 9 cms...                                                          View images from this file (16)                                    ","EAP248/1/45","16 TIFF images","Manuscript","File","Hindi, Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_45/471.jp2/full/!600,300/0/default.jpg"
"46","Aparokṣānubhūtī (Marathi Bhāṣya)","        Digital images of Aparokṣānubhūtī (Marathi Bhāṣya). Date: undated. Author: Vāman Paṇḍit. Comment: Cover sheet missing. This manuscript is identified under the Manjul 2009 system as M2-16, and under the old Anandashram system as 4046. Also copied on roll 129.. Extent and format: ink on paper, 16 folios, 30 x 14 cms., 9 lines per page.                                                          View images from this file (19)                                    ","EAP248/1/46","19 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_46/329.jp2/full/!600,300/0/default.jpg"
"47","Aparokṣānubhūtī (Marathi Bhāṣya)","        Digital images of Aparokṣānubhūtī (Marathi Bhāṣya). Date: undated. Author: no name. Comment: complete. 89 shlokas. This manuscript is identified under the Manjul 2009 system as M2-15, and under the old Anandashram system as 11623, daftar 960. Also copied on Roll 129. Cover sheet missing.. Extent and format: ink on paper, 16 folios, 3 x 10 inches, 9 lines per page.                                                          View images from this file (18)                                    ","EAP248/1/47","18 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_47/310.jp2/full/!600,300/0/default.jpg"
"48","Bhagavadgītā","        Digital images of Bhagavadgītā. Date: undated. Author: Vāman Paṇḍit. Comment: incomplete. This manuscript is identified under the Manjul 2009 system as M3-26, and under the old Anandashram system as 1086.. Extent and format: ink on paper, 168 folios, 32 x 15 cms., 9 lines per page.                                                          View images from this file (177)                                    ","EAP248/1/48","177 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_48/1.jp2/full/!600,300/0/default.jpg"
"49","""Bhagavadgītā (Vāmankṛt Samaślokī) [Śake 1677, Paush Shuddha 5]""","        Digital images of Bhagavadgītā (Vāmankṛt Samaślokī). Date: Sake 1677, Paush Shuddha 5. Author: Vāman Paṇḍit. Comment: incomplete; first 19 folios missing. This manuscript is identified under the Manjul 2009 system as M3-30.. Extent and format: ink on paper, 226 (20-246) folios, 25 x 10 cms., 7 lines per page.                                                          View images from this file (230)                                    ","EAP248/1/49","230 TIFF images","Manuscript","File","Marathi","Devanagari","1755","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_49/162.jp2/full/!600,300/0/default.jpg"
"50","Bhagavadgītā (Vāmanī Samaślokī)","        Digital images of Bhagavadgītā (Vāmanī Samaślokī). Date: undated. Author: Vāman Paṇḍit. Comment: complete. This manuscript is identified under the Manjul 2009 system as M3-27, and under the old Anandashram system as 2519.. Extent and format: ink on paper, 180 folios, 21 x 14 cms., 10 lines per page.                                                          View images from this file (181)                                    ","EAP248/1/50","181 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_50/392.jp2/full/!600,300/0/default.jpg"
"51","Agnipurāṇ (Tātparya Kathan)","        Digital images of Agnipurāṇ (Tātparya Kathan). Date: undated. Author: no name. Comment: foolscap. This manuscript is identified under the Manjul 2009 system as M1-4, and under the old Anandashram system as 11603, daftar 958.. Extent and format: ink on paper, 80 pages, 33 x 22 cms., 21 lines per page.                                                          View images from this file (78)                                    ","EAP248/1/51","78 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_51/25.jp2/full/!600,300/0/default.jpg"
"52","Eknāthī Bhāgavat","        Digital images of Eknāthī Bhāgavat. Date: undated. Author: Eknath. Comment: incomplete. Identified under the Manjul 2009 system as M8-73.. Extent and format: ink on paper, 30 folios (214-243), 15 lines per page.                                                          View images from this file (32)                                    ","EAP248/1/52","32 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_52/103.jp2/full/!600,300/0/default.jpg"
"53","Brahmapurāṇ Tātparya Kathan","        Digital images of Brahmapurāṇ Tātparya Kathan. Date: undated. Author: no name. Comment: foolscap. This manuscript is identified under the Manjul 2009 system as M5-49.. Extent and format: ink on paper, 97 folios, 32 x 22 cms., 17 lines per page.                                                          View images from this file (98)                                    ","EAP248/1/53","98 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_53/135.jp2/full/!600,300/0/default.jpg"
"54","Bhagavadgītā (Anvaybodhinī Ṭīkā)","        Digital images of Bhagavadgītā (Anvaybodhinī Ṭīkā). Date: undated. Author: no name. Comment: complete.This manuscript is identified under the Manjul 2009 system as M4-38, and under the old Anandashram system as 1497.. Extent and format: ink on paper, 201 folios, 28 x 14 cms., 8 lines per page.                                                          View images from this file (198)                                    ","EAP248/1/54","198 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_54/233.jp2/full/!600,300/0/default.jpg"
"55","Adhyārop Apavād Vedānta Prakaraṇ","        Digital images of Adhyārop Apavād Vedānta Prakaraṇ. Date: undated. Author: no name. Comment: complete. This manuscript is identified under the Manjul 2009 system as M1-3, and under the old Anandashram system as 6117.. Extent and format: ink on paper, 8 folios, 31 x 12 cms., 13 lines per page.                                                          View images from this file (9)                                    ","EAP248/1/55","9 TIFF images","Manuscript","File","Marathi","Devanagari","16th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP248/EAP248_1_55/432.jp2/full/!600,300/0/default.jpg"
