"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"17","Śrīgaurāṅga [Sep 1931]","        A play on the life of Chaitanya-- the medieval saint of Bengal. Contains: Covers; Endpapers; Spine; 192 pages. Front and back hard covers [later added by binder] coloured. Dimension: With covers: 17.2x12.2x1.3 Without covers: 16.2x11.1x1.                                                          View images from this file (201)                                    ","EAP261/1/1/17","TIFF Images","Book","File","Bengali","Bengali","01 Sep 1931","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_17/1.jp2/full/!600,300/0/default.jpg"
"18","Āgāmī kāl [Jun 1940-Jul 1940]","        A social drama. Contains: Covers; 128 pages. Front and back soft covers [later added by binder] coloured. Dimension: 16.8x11.2x0.8.                                                          View images from this file (132)                                    ","EAP261/1/1/18","TIFF Images","Book","File","Bengali","Bengali","Jun 1940-Jul 1940","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_18/1.jp2/full/!600,300/0/default.jpg"
"19","Myākbeth [1918]","        MACBETH. A translation in blank verse of William Shakespeare's Macbeth. The work is revised by Rakhal Das Ghosh. Contains: Covers; 138 pages. Front and back covers [original] coloured. Dimension: 17.5x12.2x0.9.                                                          View images from this file (142)                                    ","EAP261/1/1/19","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1918","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_19/1.jp2/full/!600,300/0/default.jpg"
"20","Bandinī [Jun 1940-Jul 1940]","        A social drama. Contains: Covers; 108 pages. Front and back covers [original] coloured. Dimension: 18x12.1x0.5.                                                          View images from this file (112)                                    ","EAP261/1/1/20","TIFF Images","Book","File","Bengali, English","Bengali, Latin","Jun 1940-Jul 1940","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_20/1.jp2/full/!600,300/0/default.jpg"
"21","Purīr mandir","        A historical play. Contains: 96 pages. Dimension: 18x12.1x1.1.                                                          View images from this file (96)                                    ","EAP261/1/1/21","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_21/1.jp2/full/!600,300/0/default.jpg"
"22","Pānipath","        A historical play. Contains: Covers; Endpapers; Spine; 140 pages. Front and back soft covers [later added by binder] coloured. Dimension: 15.8x11.3x0.9.                                                          View images from this file (149)                                    ","EAP261/1/1/22","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_22/1.jp2/full/!600,300/0/default.jpg"
"23","Debī caudhurāṇī","        An adaptation of the novel Debi Chaudhurani by Bankimchandra Chattopadhyay. Contains: Covers; 142 pages. Front and back covers [original] coloured. Dimension: 16.8x10.3x0.6.                                                          View images from this file (146)                                    ","EAP261/1/1/23","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_23/1.jp2/full/!600,300/0/default.jpg"
"24","Kapālkuṇḍalā","        An adaptation of the novel Kapalkundala by Bankimchandra Chattopadhyay. Contains: Covers; 114 pages. Front and back covers [original] coloured. Dimension: 17x11.6x0.7.                                                          View images from this file (118)                                    ","EAP261/1/1/24","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_24/1.jp2/full/!600,300/0/default.jpg"
"25","Sītārām","        A historical play. Contains: Covers; 144 pages. Front and back covers [original] coloured. Dimension: 17.2x11.8x0.8.                                                          View images from this file (148)                                    ","EAP261/1/1/25","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_25/1.jp2/full/!600,300/0/default.jpg"
"26","Basanta senā [1899-1900]","        A translation of the Sanskrit play Mricchakatika (by Sudraka). Contains: Covers; Spine; 112 pages. Front and back hard covers [later added by binder] coloured. Dimension: With covers : 17.7x11.2x0.9 Without covers : 17x10.8x0.3.                                                          View images from this file (117)                                    ","EAP261/1/1/26","TIFF Images","Book","File","Bengali","Bengali","1899-1900","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_26/1.jp2/full/!600,300/0/default.jpg"
"27","Hāsu-no-hānā [1928]","        A fantasy play. Contains: Covers; 74 pages. Front and back covers [original] coloured. Dimension: 18x12.3x0.7.                                                          View images from this file (78)                                    ","EAP261/1/1/27","TIFF Images","Book","File","Bengali","Bengali","1928","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_27/1.jp2/full/!600,300/0/default.jpg"
"28","Misar kumārī","        A historical play. Fourteenth edition. Contains: Covers; Additional front cover; 136 pages. Front and back covers [original] coloured. Front cover [later added by binder] blank. Dimension: 17.7x12.1x0.8.                                                          View images from this file (142)                                    ","EAP261/1/1/28","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_28/1.jp2/full/!600,300/0/default.jpg"
"29","Paraśurām","        A mythological play on the life of Parashuram. Contains: Covers; 132 pages. Front cover [original] coloured. Back cover [original] blank. Dimension: 17.3x11.9x0.6.                                                          View images from this file (136)                                    ","EAP261/1/1/29","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_29/1.jp2/full/!600,300/0/default.jpg"
"30","Jebunnisā","        A historical play. Contains: Covers; 82 pages. Front and back covers [original] coloured. Dimension: 18.4x12.3x0.4.                                                          View images from this file (86)                                    ","EAP261/1/1/30","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_30/1.jp2/full/!600,300/0/default.jpg"
"31","Bhūter biẏe","        A humorous play. Contains: Covers; 30 pages. Front and back soft covers [later added by binder] coloured. Dimension: 16.3x11x0.1.                                                          View images from this file (34)                                    ","EAP261/1/1/31","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_31/1.jp2/full/!600,300/0/default.jpg"
"32","Bidhir likhan [1906-1907]","        THE DECREES OF FATE. A social drama. Contains: Covers; 52 pages. Front and back soft covers [later added by binder] coloured. Dimension: 15.8x10.4x0.3.                                                          View images from this file (56)                                    ","EAP261/1/1/32","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1906-1907","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_32/1.jp2/full/!600,300/0/default.jpg"
"33","Biś bachar āge [Feb 1940-Mar 1940]","        A social drama. Contains: Covers; Spine; 162 pages. Front and back covers [original] coloured. Dimension: 17.2x12.3x1.                                                          View images from this file (167)                                    ","EAP261/1/1/33","TIFF Images","Book","File","Bengali, English","Bengali, Latin","Feb 1940-Mar 1940","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_33/1.jp2/full/!600,300/0/default.jpg"
"34","Nirmmal-nalinī","        A mythological play. Contains: Covers; Endpapers; 152 pages. Front and back covers [original] coloured. Dimension: 17.2x10.7x0.5.                                                          View images from this file (160)                                    ","EAP261/1/1/34","TIFF Images","Book","File","Bengali, English","Bengali, Latin","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_34/1.jp2/full/!600,300/0/default.jpg"
"35","Dol-līlā [1890]","        A play in verse on the romance of Radha and Krishna. Second edition. Contains: Covers; Endpapers; 22 pages. Front and back hard covers [original] coloured. Dimension: With covers: 18.9x11.5x0.5 Without covers: 18.9x11.5x0.1.                                                          View images from this file (30)                                    ","EAP261/1/1/35","TIFF Images","Book","File","Bengali","Bengali","1890","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_35/1.jp2/full/!600,300/0/default.jpg"
"36","Naba br̥ndāban [1883]","        A religious play. Second edition. Contains: Covers; 128 pages. Front and back soft covers [later added by binder] coloured. Dimension: 18.5x12.7x0.7.                                                          View images from this file (132)                                    ","EAP261/1/1/36","TIFF Images","Book","File","Bengali","Bengali","1883","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_36/1.jp2/full/!600,300/0/default.jpg"
"37","Nasīb [1904-1905]","        A historical play. Second edition. Contains: Covers; 84 pages. Front and back soft covers [later added by binder] coloured. Dimension: 16.1x10.6x0.3.                                                          View images from this file (88)                                    ","EAP261/1/1/37","TIFF Images","Book","File","Bengali","Bengali","1904-1905","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_37/1.jp2/full/!600,300/0/default.jpg"
"38","Ujjvale madhure [Dec 1912-Jan 1913]","        A humorous play. Ninth edition. Contains: Covers; 74 pages. Front and back covers [original] coloured. Dimension: 18.1x12.1x0.4.                                                          View images from this file (78)                                    ","EAP261/1/1/38","TIFF Images","Book","File","Bengali","Bengali","Dec 1912-Jan 1913","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_38/1.jp2/full/!600,300/0/default.jpg"
"39","Anupamār prem","        A social drama. Contains: Covers; 96 pages. Front and back covers [original] coloured. Dimension: 17.2x11.8x0.6.                                                          View images from this file (100)                                    ","EAP261/1/1/39","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_39/1.jp2/full/!600,300/0/default.jpg"
"40","Bindur chhele","        An adaptation of Bindur Chhele - a novel by Saratchandra Chattopadhyay. A family drama. Third edition. Contains: Covers; 114 pages. Front and back soft covers [later added by binder] coloured. Dimension: 16x11.5x1.                                                          View images from this file (118)                                    ","EAP261/1/1/40","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_40/1.jp2/full/!600,300/0/default.jpg"
"41","Rājpath [1946-1947]","        An adaptation of the novel Rajpath by Upendranath Gangopadhyay. A social drama. Second edition. Contains: Covers; Endpapers; 126 pages. Front and back covers [original] coloured. Dimension: 18.2x12.2x0.7.                                                          View images from this file (134)                                    ","EAP261/1/1/41","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1946-1947","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_41/1.jp2/full/!600,300/0/default.jpg"
"42","Nīldarpaṇ [1907-1908]","        A celebrated play protesting against the evil of indigo plantation. Fourth edition. Contains: Covers; Endpapers (2 sets); 56 pages. Front and back hard covers [later added by binder] coloured. Dimension: With covers: 20.9x13.3x0.7 Without covers: 20.1x13.1x0.3.                                                          View images from this file (68)                                    ","EAP261/1/1/42","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1907-1908","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_42/1.jp2/full/!600,300/0/default.jpg"
"43","Nīldarpaṇ [1921-1922]","        A celebrated play protesting against the evil of indigo plantation.The appendix carries an English essay; the author's biography; a bibliography in English; and a glossary of 'native' words used in the play. Second edition. Contains: Covers; Endpapers; Spine; 364 pages. Front and back hard covers [original] coloured. Dimension: With covers: 16.9x11x2.8 Without covers: 16.1x10.6x2.2.                                                          View images from this file (373)                                    ","EAP261/1/1/43","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1921-1922","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_43/1.jp2/full/!600,300/0/default.jpg"
"44","Nabīn tapaswinī [Dec 1874]","        A social drama. Second edition. Contains: Covers; Endpapers; 128 pages. Front and back hard covers [later added by binder] coloured. Dimension: With covers: 21.2x12.5x1.2 Without covers: 20.2x12.3x0.5.                                                          View images from this file (136)                                    ","EAP261/1/1/44","TIFF Images","Book","File","Bengali","Bengali","Dec 1874","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_44/1.jp2/full/!600,300/0/default.jpg"
"45","La-bābu [1897-1898]","        A humorous social drama - showing the decadence of contemporary Bengal. Third edition. Contains: Covers; Endpapers; 62 pages. Front and back soft covers [later added by binder] coloured. Dimension: 15.5x10.1x0.6.                                                          View images from this file (70)                                    ","EAP261/1/1/45","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1897-1898","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_45/1.jp2/full/!600,300/0/default.jpg"
"46","Sonār saṃsār","        A social drama. Ninth edition. Contains: Covers; Original back cover; 186 pages. Back cover [original] coloured. Front and back soft covers [later added by binder] coloured. Dimension: 17.9x11.1x0.9.                                                          View images from this file (192)                                    ","EAP261/1/1/46","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_46/1.jp2/full/!600,300/0/default.jpg"
"47","Baṅganārī [1915-1916]","        A play on the marginalized role of women in Bengal at that time. Eight edition. Contains: Covers; 154 pages. Front and back soft covers [later added by binder] blank. Dimension: 16.9x11.6x1.4.                                                          View images from this file (158)                                    ","EAP261/1/1/47","TIFF Images","Book","File","Bengali","Bengali","1915-1916","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_47/1.jp2/full/!600,300/0/default.jpg"
"48","Biraha","        A social drama. Fourth edition. Contains: 118 pages. Printed in black and white. Dimension: 16.6x11.1x0.7.                                                          View images from this file (118)                                    ","EAP261/1/1/48","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_48/1.jp2/full/!600,300/0/default.jpg"
"49","Kalki-abatār [1895-1896]","        Samājbibhrāṭ o kalki-abatār. A social satire. Fourth edition. Contains: 120 pages. Printed in black and white. Dimension: 16.6x11.1x0.6.                                                          View images from this file (120)                                    ","EAP261/1/1/49","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1895-1896","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_49/1.jp2/full/!600,300/0/default.jpg"
"50","Prāẏaścitta [1901-1902]","        A social drama. Seventh edition. Contains: 102 pages. Dimension: 17.6x10.9x0.6.                                                          View images from this file (102)                                    ","EAP261/1/1/50","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1901-1902","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_50/1.jp2/full/!600,300/0/default.jpg"
"51","Simhal bijaẏ [1916-1917]","        A historical play. Contains: Covers; Endpapers; Original front cover; 242 pages. Front and back hard covers [later added by binder] coloured. Front and back covers [original] coloured. Dimension: With covers: 16.8x11.3x2.3 Without covers: 16.7x11.2x2.1.                                                          View images from this file (252)                                    ","EAP261/1/1/51","TIFF Images","Book","File","Bengali","Bengali","1916-1917","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_51/1.jp2/full/!600,300/0/default.jpg"
"52","Tārābāi [1914-1915]","        Historical play valorizing the patriotic love of Tarabai - a Rajput queen. Second edition. Contains: Covers; 184 pages. Front and back covers [original] coloured. Dimension: 17.2x12x1.1.                                                          View images from this file (188)                                    ","EAP261/1/1/52","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1914-1915","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_52/1.jp2/full/!600,300/0/default.jpg"
"53","Tryahasparśa [1900-1901]","        Sukhī paribār. A social drama. Sixth edition. Contains: 100 pages. Dimension: 16.7x11.2x0.4.                                                          View images from this file (100)                                    ","EAP261/1/1/53","TIFF Images","Book","File","Bengali, English","Bengali, Latin","1900-1901","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_53/1.jp2/full/!600,300/0/default.jpg"
"54","Māẏā [1911-1912]","        A mythological play. Second edition. Contains: 136 pages. Dimension: 18.2x11.2x0.6.                                                          View images from this file (136)                                    ","EAP261/1/1/54","TIFF Images","Book","File","Bengali","Bengali","1911-1912","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_54/1.jp2/full/!600,300/0/default.jpg"
"55","Ābu hosen [1893-1894]","        Haṭhāṯ bādsāI. A humorous play. Fifth edition. Contains: Covers; Endpapers; 70 pages. Front and back hard covers [later added by binder] coloured. Dimension: With covers : 16.5x10.3x1.3 Without covers : 15.4x9.4x1.1.                                                          View images from this file (78)                                    ","EAP261/1/1/55","TIFF Images","Book","File","Bengali","Bengali","1893-1894","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_55/1.jp2/full/!600,300/0/default.jpg"
"56","Bilvamaṅgal ṭhākur [1918-1919]","        A tragic romance. Fourth edition. Contains: 106 pages. Dimension: 17.4x11.9x0.6.                                                          View images from this file (106)                                    ","EAP261/1/1/56","TIFF Images","Book","File","Bengali","Bengali","1918-1919","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_56/1.jp2/full/!600,300/0/default.jpg"
"57","Bilvamaṅgal ṭhākur","        A tragic romance. Contains: 90 pages. A coloured insert. Dimension: 18x12.5x0.6.                                                          View images from this file (90)                                    ","EAP261/1/1/57","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_57/1.jp2/full/!600,300/0/default.jpg"
"58","Chaṭākī [1927-1928]","        A humorous social drama. Second edition. Contains: Covers; 48 pages. Front and back covers [original & coloured] wrapped in brown paper. Dimension: With covers: 18x12.3x0.6 Without covers: 17.8x12.1x0.5.                                                          View images from this file (52)                                    ","EAP261/1/1/58","TIFF Images","NA","File","Bengali","Bengali","09 Feb 2010","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_58/1.jp2/full/!600,300/0/default.jpg"
"59","Pārasya prasūn [1897-1898]","        A historical drama. Third edition. Contains: Covers; 92 pages. Front and back soft covers [later added by binder] coloured. Dimension: 17.9x11.1x0.4.                                                          View images from this file (96)                                    ","EAP261/1/1/59","TIFF Images","Book","File","Bengali","Bengali","1897-1898","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_59/1.jp2/full/!600,300/0/default.jpg"
"60","Meghnāth [Nov 1930-Dec 1930]","        A five-act play on the decadent society of Bengal in the 17th Century. The year of publication of this edition mentioned on the t-p verso has been cancelled out. The first edition came out in Ashar- 1346. Contains: Covers; 194 pages. Front and back covers [original] coloured.Contains coloured inserts. Dimension: 18x12x1.                                                          View images from this file (198)                                    ","EAP261/1/1/60","TIFF Images","Book","File","Bengali, English","Bengali, Latin","Nov 1930-Dec 1930","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_60/1.jp2/full/!600,300/0/default.jpg"
"61","Jaṛabharat [1916-1917]","        A social drama. Sixth edition. Contains: Coves; 158 pages. Front and back covers [original] coloured. Dimension: 17.7x12.1x1.2.                                                          View images from this file (162)                                    ","EAP261/1/1/61","TIFF Images","Book","File","Bengali","Bengali","1916-1917","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_61/1.jp2/full/!600,300/0/default.jpg"
"62","Jaẏdeb [1916-1917]","        A drama on the life of Jaydeb - a devotee of Krishna. Contains: Covers; 200 pages. Front and back covers [original] coloured. Dimension: 15.3x10.5x1.2.                                                          View images from this file (204)                                    ","EAP261/1/1/62","TIFF Images","Book","File","Sanskrit, Bengali, Oriya, English","Devanagari, Bengali, Oriya, Latin","1916-1917","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_62/1.jp2/full/!600,300/0/default.jpg"
"63","Tulsīdās","        A social drama. Fifth edition. Contains: Front covers ; 136 pages. Front cover [original] coloured. Contains coloured inserts. Dimension: 15.8x10.2x0.8.                                                          View images from this file (138)                                    ","EAP261/1/1/63","TIFF Images","Book","File","Bengali","Bengali","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_63/1.jp2/full/!600,300/0/default.jpg"
"64","Dhrubatārā","        A social drama. An adaptation of the novel Dhrubatara by Yatindramohan Sinha. Third edition. Contains: Covers; 144 pages. Front and back covers [original] coloured. Dimension: 17.8x12.2x1.2.                                                          View images from this file (148)                                    ","EAP261/1/1/64","TIFF Images","Book","File","Bengali, English","Bengali, Latin","19th century-Early 20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_64/1.jp2/full/!600,300/0/default.jpg"
"65","Bidyāsundar nāṭak [1865]","        An adaptation of the folk legend of the romance of Bidya and Sundar. Fourth edition. Contains: Covers; Endpapers; 104 pages. Front and back hard covers [later added by binder] coloured. Dimension: With covers : 22.3x14.5xx0.9 Without covers : 21.2x14.1x0.3.                                                          View images from this file (112)                                    ","EAP261/1/1/65","TIFF Images","Book","File","Bengali","Bengali","1865","Access is for research purposes only","https://images.eap.bl.uk/EAP261/EAP261_1_1_65/1.jp2/full/!600,300/0/default.jpg"
