"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","Po Ming [c18th century]","

        This manuscript has content from three different subjects. The content in image 0001-0002 is Po Ming, 0003-0010 is Nemi Mang and image 0019-0020 is Aap Tang. The folio Po Ming contains mantra to give blessings. And Aap Tang contains water purification mantra to bathe with holy water. It is believed that this helps in getting rid of deseases or evil spirits.

                  
            
              
              View images from this file (20)
            
          
              ","EAP373/1/11","20 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_1_11/1.jp2/full/!600,300/0/default.jpg"
"12","Manuscript [c18th century]","

        This manuscript is similar to Bhuban Baruah's Lon Moti (EAP373_BhubanBoruah_LonMoTi_).

                  
            
              
              View images from this file (34)
            
          
              ","EAP373/1/12","34 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_1_12/1.jp2/full/!600,300/0/default.jpg"
"13","Manuscript [c18th century]","

        The content of this manuscript is similar to that of a Lon Moti. Further the name of the scribe is written in image 0044.

                  
            
              
              View images from this file (44)
            
          
              ","EAP373/1/13","44 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_1_13/1.jp2/full/!600,300/0/default.jpg"
"14","SaiKai [c18th century]","

        The content of this manuscript is similar to the other Sai Kai manuscript of Tileshwar Mohan (EAP373_TileshwarMohan_SaiKai1) and Padma Sangbun Phukan (EAP373_PadmaSangBunPhukan_SaiKai).

                  
            
              
              View images from this file (28)
            
          
              ","EAP373/1/14","28 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_1_14/1.jp2/full/!600,300/0/default.jpg"
"15","Du Kai Seng [1788-89]","

        It is a fortune telling manuscript. On folio 49v, in the last three lines it is written tun man mohung mosai to kam mobori luk ai lakhi luk langi naliluk noi tengai sampi, ti ren min sun meaning Mohung Mai Seu family's eldest son was Lakhi, the second son was Nalia and the youngest one was Tengai. It is also recorded that their house was in Halodhibari which is the present Dibrugarh district. LakNi year Ka Mut (1788-89), La Dvn Ruk (6th month). The first folio was written on a Friday and folio 30 was written on a Thursday according to the Hindu calendar.

                  
            
              
              View images from this file (122)
            
          
              ","EAP373/2/1","122 tiff images","Manuscript","File","Tai languages","Ahom","1788-1789","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_2_1/1.jp2/full/!600,300/0/default.jpg"
"16","Fragment [c18th century]","

        There are 3 folios, the first folio, 0001.tiff- 0002.tiff is a Rai Ju Dai having astrological calculations. Although it is a single folio the content written on it is complete. The second folio, 0003- 0004.tiff contains a water purifying mantra Naam Jari. The third folio is blank.

                  
            
              
              View images from this file (6)
            
          
              ","EAP373/2/2","6 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_2_2/1.jp2/full/!600,300/0/default.jpg"
"17","Pen Ka Ka [c18th century]","

        This manuscript contains the creation story of the universe. It also has records of the different Ahom kings beginning with the first Ahom king Siu Ka Pha to the last king Gomedhar Konwar ruling in the British period. Image 0026-0027 contains a prayer.

                  
            
              
              View images from this file (28)
            
          
              ","EAP373/3/1","29 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_3_1/1.jp2/full/!600,300/0/default.jpg"
"18","Aap Tang [c18th century]","

        This manuscript contains the mantra to purify water which is then used for bathing to get rid of deseases and evil spirits. Medini indicated that this manuscript can also be called Korothi Puthi.

                  
            
              
              View images from this file (38)
            
          
              ","EAP373/3/2","38 tiff images","Manuscript","File","Assamese","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_3_2/1.jp2/full/!600,300/0/default.jpg"
"19","Nang Khai Puthi [c18th century]","

        This is a story which is about Lengdon's daughter Ka Pha Enga getting married to Kun Deo.

                  
            
              
              View images from this file (78)
            
          
              ","EAP373/3/3","78 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_3_3/1.jp2/full/!600,300/0/default.jpg"
"20","Phelung Pheban [c18th century]","

        This manuscript deals with astrology. The content in it is about calculation of auspicious days and events.

                  
            
              
              View images from this file (80)
            
          
              ","EAP373/3/4","80 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_3_4/1.jp2/full/!600,300/0/default.jpg"
"21","Manuscript [c18th century]","

        It is a prayer manuscript. In image 0001.tiff, it is written as a ghukha puthi.

                  
            
              
              View images from this file (8)
            
          
              ","EAP373/4/1","8 tiff images","Manuscript","File","Assamese","Bengali","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_1/1.jp2/full/!600,300/0/default.jpg"
"22","Naam Ghukha [c18th century]","

        It is Vaishnav Assamese manuscript more known as the Naam Ghukha in Assamese. It contains prayers written by Madhab Dev alluding to Lord Vishnu.

                  
            
              
              View images from this file (40)
            
          
              ","EAP373/4/2","40 tiff images","Manuscript","File","Assamese","Bengali","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_2/1.jp2/full/!600,300/0/default.jpg"
"23","Syamontokmoni Haran [c18th century]","

        It contains a story of Lord Krishna which is about he regains the stolen Syamontokmoni(a precious jewel).

                  
            
              
              View images from this file (27)
            
          
              ","EAP373/4/3","27 tiff images","Manuscript","File","Assamese","Bengali","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_3/1.jp2/full/!600,300/0/default.jpg"
"24","MahabharataStory [c18th century]","

        It is a story from the Mahabharata. It is about how the pandavas in their exile in the forest encounter a huge python. The python asks them four questions and threatens to swallow them if they fail to answer correctly.

                  
            
              
              View images from this file (20)
            
          
              ","EAP373/4/4","20 tiff images","Manuscript","File","Assamese","Bengali","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_4/1.jp2/full/!600,300/0/default.jpg"
"25","Ban Seng [c18th century]","

        The content of the manuscript from folio 3(r) to 11(v) fortells about illnesses and causes of death of a person based on the birthday of a person. Further, from folio 13(r) to 16(v) contains list of Ahom kings and their ruling period in a chronological order starting from Sukafa uptill Surrempha. Folio 19 and 20 mentions bad happenings depending on the direction and day of mmentioned movement. As in the very first line it is mentioned that travelling towards north and west on the first and the second day of the week is not good. However, travelling towards east is good.

                  
            
              
              View images from this file (28)
            
          
              ","EAP373/4/5","28 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_5/1.jp2/full/!600,300/0/default.jpg"
"26","Ban Seng [c18th century]","

        It is a fortune telling manuscript. It was used to forecast good or bad happenings of any event, to select days that would be good for conducting marriage ceremonies, building houses, death anniversaries or to forecast the fortune of any person calculating the date of birth of the person.

                  
            
              
              View images from this file (48)
            
          
              ","EAP373/4/6","48 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_6/1.jp2/full/!600,300/0/default.jpg"
"27","Ban Seng [c18th century]","

        It is a fortune telling manuscript. It was used to forecast good or bad happenings of any event, to select days that would be good for conducting marriage ceremonies, building houses, death anniversaries or to forecast the fortune of any person calculating the date of birth of the person.

                  
            
              
              View images from this file (51)
            
          
              ","EAP373/4/7","51 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_7/1.jp2/full/!600,300/0/default.jpg"
"28","Ban Seng [c18th century]","

        It is a fortune telling manuscript. It was used to forecast good or bad happenings of any event, to select days that would be good for conducting marriage ceremonies, building houses, death anniversaries or to forecast the fortune of any person calculating the date of birth of the person.

                  
            
              
              View images from this file (51)
            
          
              ","EAP373/4/8","51 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_8/1.jp2/full/!600,300/0/default.jpg"
"29","Deo Buranji [c18th century]","

        The text in this manuscript is about calling different Gods including Lengdon to come to the place of worship to accept the offerings made to them. The different Gods mentioned here are Lengdon and his sons, God of rain, God of thunder, God of snow, God of light and others. Fol 2 (IMG_4692) contains reference to kin nv mu and kin nv pit, which may mean 'eat pork meat' and 'eat duck meat'. Fol 3 contains the list of demigods etc that came down to earth, similar to the list found in BhimKantaPhukan_SaiPhaBidhi.

                  
            
              
              View images from this file (36)
            
          
              ","EAP373/4/9","36 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_9/1.jp2/full/!600,300/0/default.jpg"
"30","Du Kai Seng [c18th century]","

        This is a fortune telling manuscript. There are images of pairs of chicken legs with thin bamboo sticks attached to them. And depending on these images, the placement of the bamboo sticks, fortune telling and procastination of any kind of good or bad happenings are done.

                  
            
              
              View images from this file (68)
            
          
              ","EAP373/4/10","68 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_10/1.jp2/full/!600,300/0/default.jpg"
"31","Dam Phi Ram [c18th century]","

        This manuscript contains the prayers offered to the household deities i.e., the forefathers of the family. The very first line of the the first folio begins by alluding to the forefathers of the family.It is said the soul of the dead has flew like dove and rests in the maidam for a period of 10 days. And after a period of 10 days when the power of the soul has diminished it is given a place in the house as a protector of the house. However, only after a period of 20 days he becomes a complete protector diety of the house.

                  
            
              
              View images from this file (10)
            
          
              ","EAP373/4/11","10 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_11/1.jp2/full/!600,300/0/default.jpg"
"32","Folding Manuscript [c18th century]","

        This manuscript contains information on the outcomes of various happenings. For instance, If there is lightening without rain and wind it may be good for the people and there might be war in the country.

                  
            
              
              View images from this file (7)
            
          
              ","EAP373/4/12","7 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_12/1.jp2/full/!600,300/0/default.jpg"
"33","Phe Lung Phe Ban [c18th century]","

        This manuscript contains information on the outcomes of various happenings.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/4/13","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_13/1.jp2/full/!600,300/0/default.jpg"
"34","Folding Manuscript [c18th century]","

        This manuscript contains information on the outcomes of various happenings.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/4/14","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_14/1.jp2/full/!600,300/0/default.jpg"
"35","Folding Manuscript [c18th century]","

        This manuscript is about calling back the spirit which might have gone away due to some kind of fear.

                  
            
              
              View images from this file (2)
            
          
              ","EAP373/4/15","2 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_15/1.jp2/full/!600,300/0/default.jpg"
"36","Folding Manuscript [c18th century]","

        This manuscript contains information on the outcomes of various happenings.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/4/16","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_16/1.jp2/full/!600,300/0/default.jpg"
"37","Folding Manuscript [c18th century]","

        This manuscript has content from Sang Han. For instance, in image 0003.tiff it is written that if a child is born like a water serpent then the village will be destroyed.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/4/17","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_17/1.jp2/full/!600,300/0/default.jpg"
"38","Folding Manuscript [c18th century]","

        The content is like Khon Ming. It cannot be further read as it damaged and the letters are not visible.

                  
            
              
              View images from this file (2)
            
          
              ","EAP373/4/18","2 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_18/1.jp2/full/!600,300/0/default.jpg"
"39","Folding Manuscript [c18th century]","

        The content is like Sang Han having forecasts of good and bad happenings.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/4/19","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_19/1.jp2/full/!600,300/0/default.jpg"
"40","Folding Manuscript [c18th century]","

        The content is like Sang Han having forecasts of good and bad happenings.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/4/20","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_20/1.jp2/full/!600,300/0/default.jpg"
"41","Khon Ming [c18th century]","

        The Khonming manuscript generally contains mantras to call back the escaped soul/power within the king or the country. There are three parts of the Khonming manuscript which are the Lung Phai, Kang Phai and the Phai Noy. This particular manuscript is the Lung Phai manuscript which is used to call back the ""Khon"" lost power of the king.

                  
            
              
              View images from this file (25)
            
          
              ","EAP373/4/21","25 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_21/1.jp2/full/!600,300/0/default.jpg"
"42","Khon Ming [18th century]","

        It is believed that there are 120 khons or spirits in human beings and when any one of the khons move away from the body of any person, the person suffers from any kind of physical or mental desease. And this manuscript contains mantras to call back the run away spirit. In the mantra that if the spirit is asked to come back to human body. The mantra starts with the water God asking him to send back the lost khon or spirit if its held back by any of the water bodies. Then the text continues as seeking the lost khon or spirit in forests, beautiful flowers gardens, gold etc.

                  
            
              
              View images from this file (16)
            
          
              ","EAP373/4/22","16 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_22/1.jp2/full/!600,300/0/default.jpg"
"43","Khon Ming Phi Kham [c18th century]","

        It contains the mantra to call the spirit or the khon. In image 0003.tiff it is written- I am calling you(the khons) by spreading Jakoi (a kind of fishing net). I am offering you scented flowers, bettle nut and bettle leaves, ripe bananas, read and white flowers and fruits. So please come and take shelter.

                  
            
              
              View images from this file (8)
            
          
              ","EAP373/4/23","8 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_23/1.jp2/full/!600,300/0/default.jpg"
"44","Khon Ming [c18th century]","

        It contains mantras seeking blessings from Lendon, the other Gods and the forefathers.

                  
            
              
              View images from this file (37)
            
          
              ","EAP373/4/24","37 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_24/1.jp2/full/!600,300/0/default.jpg"
"45","Khon Ming [c18th century]","

        It contains the Dam Phi Mantra. The Gods Lareng, Lang Kuri, Jan Sai Hung, Lengdon, Ja Sing Pha are invited to have Luk Lau,Phek Khu, Phak Tai etc once every year. This is also done on the birth of someone, marriages and even on death anniversaries.

                  
            
              
              View images from this file (8)
            
          
              ","EAP373/4/25","8 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_25/1.jp2/full/!600,300/0/default.jpg"
"46","Phat Mohang [c18th century]","

        It contains a mantra to call the Gods for puja.

                  
            
              
              View images from this file (15)
            
          
              ","EAP373/4/26","15 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_26/1.jp2/full/!600,300/0/default.jpg"
"47","Lak Ni [c18th century]","

        This is an astrological manuscript. The content of the manuscript deals with the relation of the stars with the Lak Ni calendar. It is also relates any kind of good or bad happening to the occurrence of any particular kind of star.

                  
            
              
              View images from this file (24)
            
          
              ","EAP373/4/27","24 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_27/1.jp2/full/!600,300/0/default.jpg"
"48","Ma Likha Lit [c18th century]","

        

                  
            
              
              View images from this file (18)
            
          
              ","EAP373/4/28","18 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_28/1.jp2/full/!600,300/0/default.jpg"
"49","Mantra [18th century]","

        This manuscript contain alludings to Lengdon and other Gods like the God of Light, Thunder, lightening and Jesingpha to come and accept the offerings made to them. They are offered 20 chicken, pig, cow, sugarcane, ripe bananas, boiled raw bananas and other things. These offerings are made on three alters, on one of the alter offerings are made to Lengdon, on the second alter offerings are made to seven Gods or power and on the third alter offerings are made to Jesingpha, the Goddess of knowledge.

                  
            
              
              View images from this file (14)
            
          
              ","EAP373/4/29","14 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_29/1.jp2/full/!600,300/0/default.jpg"
"50","Mantra [c18th century]","

        The content of this manuscript is like Aap Tang.

                  
            
              
              View images from this file (40)
            
          
              ","EAP373/4/30","40 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_30/1.jp2/full/!600,300/0/default.jpg"
"51","Mantra [c18th century]","

        This manuscript contains mantra of the Khon Ming manuscript. It refers to Ja Sing Pha.

                  
            
              
              View images from this file (10)
            
          
              ","EAP373/4/31","10 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_31/1.jp2/full/!600,300/0/default.jpg"
"52","Mantra [c18th century]","

        It is also khon calling manuscript like the Khon Ming.

                  
            
              
              View images from this file (14)
            
          
              ","EAP373/4/32","14 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_32/1.jp2/full/!600,300/0/default.jpg"
"53","Mvng Ngi [c18th century]","

        There is a story in this manuscript but it cannot be read properly as most of the folios are damaged. However, it can be seen that it has frequent mention of the words Chau Ngi and Nyot Pha throughout the folios. On 11v6, the words Mvng Ngi are found. It is perhaps about some mythical king who lived at Mvng Ngi.

                  
            
              
              View images from this file (14)
            
          
              ","EAP373/4/33","14 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_33/1.jp2/full/!600,300/0/default.jpg"
"54","Paper Manuscript [c18th century]","

        This is a compilation of different manuscripts. Image 0001.tiff-0064 is Sang Han. From image 0065-0088 is Buranji. Image 0089-0111 is Adbhut puthi, Image 0012-0121 is Sang Han. And from Image 0122-0135 is Buranji.

                  
            
              
              View images from this file (138)
            
          
              ","EAP373/4/34","138 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_34/1.jp2/full/!600,300/0/default.jpg"
"55","Phe Lung Phe Ban [c18th century]","

        The content in this manuscript deals with the relation of the different stars to any kind of good or bad happenings.

                  
            
              
              View images from this file (86)
            
          
              ","EAP373/4/35","86 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_35/1.jp2/full/!600,300/0/default.jpg"
"56","Phe Lung Phe Ban [c18th century]","

        This folio contains the mantra to purify water for bathing.

                  
            
              
              View images from this file (2)
            
          
              ","EAP373/4/36","2 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_36/1.jp2/full/!600,300/0/default.jpg"
"57","Sai Pha Bidhi [c18th century]","

        This manuscript contains the mantras used in the ""Khvk Sai Pha"". In this puja Lengdon is the main God worshipped including Khao Kham, Ai Lengdin, Jan Sai Hung, Ja Sing Pha, Chit Lam Sam, Ra Khin and Ba Khin. Further, if this ritual is done in a social manner it is called Om Pha puja and if it is done within a family it is called Sai Pha. Fol 1. is similar to the Ming Mvng Lung Phai of Tileswar Mohan, 2r1; IMG 0012 relates to the coming down to earth of various demigods, such as tang an mip sai phun nyoi nyoi ko lung ma 'and then, the rain god … also came down.' The ceremony of Um Pha and Sai Pha are the same but if it is within the family, it is called Sai Pha, but in a wider context it is called Um Pha. The MS up to fol 4v (IMG 0011) contains a list of different Gods and demigods that have come down to earth with Lengdon, to receive offerings. On fol4 v (image 0011) an Assamese note states that the manuscript had been taken by one Kokaideo (brother) and 'returned only yesterday and I have received it only today'

                  
            
              
              View images from this file (35)
            
          
              ","EAP373/4/37","35 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_37/1.jp2/full/!600,300/0/default.jpg"
"58","Sang Han [c18th century]","

        The content in this manuscript relates to match making. In one of the folios it is written that children born on the 14th day of the 5th month and on the 2nd day of the 9th month cannot be married to each other. And if they marry then they will not have a happy married life.

                  
            
              
              View images from this file (14)
            
          
              ","EAP373/4/38","14 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_38/1.jp2/full/!600,300/0/default.jpg"
"59","Sang Han [c18th century]","

        This manuscript is about unnatural happenings and their outcomes. It is written that if a small chicken develops four legs there can be a fight between brothers or war in the country. It is also written that if a hen develops the features of a cock and crows then it is an indication of something bad to happen.

                  
            
              
              View images from this file (12)
            
          
              ","EAP373/4/39","12 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_39/1.jp2/full/!600,300/0/default.jpg"
"60","Sang Pin Kun (literally 'if be person') [c18th century]","

        This is also a kind of fortune telling manuscript. It is about forecasting the future of any child depending on the day it was born. It is written that if a child is born on the 11th month, he may be sick and in order to avoid this four chicken has to be offered towards in the northern direction for his well being.

                  
            
              
              View images from this file (10)
            
          
              ","EAP373/4/40","10 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_40/1.jp2/full/!600,300/0/default.jpg"
"61","Sum Pha Rung Sing Mvng [c18th century]","

        This manuscript contains the annual bathing ritual of the idol of ""Sum Pha Rung Seng Mvng"". This idol is not allowed to be viewed by any person except the king who bathes the idol with purified water. The purification of water is done by chanting of mantras from this manuscript which is done by the Mohan, Sang Bun and Bailung pundits.

                  
            
              
              View images from this file (14)
            
          
              ","EAP373/4/41","14 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP373/EAP373_4_41/1.jp2/full/!600,300/0/default.jpg"
