"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"11","Mixed unidentified Unidentified Nepalese/Tibetan documents 11","

        These are Tibetan manuscripts. This section has manuscript folios from two separate texts. The first text or the first part has 23 folios where as the other book has 7 folios.

                  
            
              
              View images from this file (84)
            
          
              ","EAP171/1/11","84 Tiff images","Manuscript","File","Nepali, Tibetan","Devanagari, Tibetan","18th century-20th century","Access is for research purposes only."
"12","Mixed unidentified Unidentified Nepalese/Tibetan documents 12","

        First 12 documents bearing red seals are the orders issued by the king of Nepal on matters of annexed territory of Kumaon west of Mahakali River. It orders to support Sirdar Bhakti Thapa deputed to Kumaon. These orders mainly deal with war management, and strategic orders to continue occupation. Last five folios are from a Tibetan manuscript written in Tibetan.

                  
            
              
              View images from this file (17)
            
          
              ","EAP171/1/12","17 Tiff images","Manuscript","File","Nepali, Tibetan","Devanagari, Tibetan","18th century-20th century","Access is for research purposes only."
"13","Mixed unidentified Nepali manuscripts 13","

        Here are fifteen documents. Some are petitions and some are official orders. There are some documents that specifically deal with matters pertaining to the state of Mustang. Orders from Kathmandu mainly decided on various petitions submitted to the Premier.

                  
            
              
              View images from this file (15)
            
          
              ","EAP171/1/13","15 Tiff images","Manuscript","File","Nepali","Devanagari","18th century-20th century","Access is for research purposes only."
"14","Mixed unidentified Nepali manuscripts 14","

        It has 14 documents of the Rana rulers written to the King of Mustang which was within the domain of Nepal. They took decisions on some petitions of the King. Some papers contain orders to manage administration and systems in Mustang.

                  
            
              
              View images from this file (16)
            
          
              ","EAP171/1/14","16 Tiff images","Manuscript","File","Nepali","Devanagari","18th century-20th century","Access is for research purposes only."
"15","Mixed unidentified Unidentified Nepalese/Tibetan documents 15","

        These are government papers. Probably, documents written in Tibetan were also issued by the government of Nepal during the Shah or the Rana period. Last two papers written in Nepali deal with due arrears and religious endowments.

                  
            
              
              View images from this file (15)
            
          
              ","EAP171/1/15","15 Tiff images","Document","File","Nepali, Tibetan","Devanagari, Tibetan","18th century-20th century","Access is for research purposes only."
"16","Mixed unidentified Nepali manuscripts 16","

        Here are thirteen documents written in Nepali using Devanagari script and in Limbu language using Sirijangha script. Nepalese documents are the orders of the King, and letters Courtiers Gambhir Singh Basnyat, Pran Shah and General C in C Bhimsen Thapa. These documents deal with religious endowments, looting, legal matters, royal garden, revenue contract, to pay arrears, provide subsistence to ascetics etc. It has seven original documents bearing seals. There are three folios of Limbu documents.

                  
            
              
              View images from this file (13)
            
          
              ","EAP171/1/16","13 Tiff images","Manuscript","File","Nepali","Devanagari","18th century-20th century","Access is for research purposes only."
"17","Mixed unidentified Nepali manuscripts 17","

        First document is a government order to landlord Bhava Nath Chaudhary of Pakariya. Others containing twelve folios are from a manuscript entitled Gajendra Mokashya dated Saka 1788. Its colophon runs as : Iti Sri bhagavat mahapurane astama Skandhe Gajendra Mokashya ratonama Chaturthodhyaya.’.

                  
            
              
              View images from this file (13)
            
          
              ","EAP171/1/17","13 Tiff images","Manuscript","File","Nepali","Devanagari","18th century-20th century","Access is for research purposes only."
"18","Mixed unidentified Nepali manuscripts 18","

        The title of this manuscript is Gita Govinda written in sanskrit. Its script is Devanagari. It has thirty two folios. Its colophon runs as : Iti Sri gita Govinde svadhinabhartrika varnane supritambaronama dvadashah sargah sampurnashchayam.

                  
            
              
              View images from this file (32)
            
          
              ","EAP171/1/18","32 Tiff images","Manuscript","File","Nepali","Devanagari","18th century-20th century","Access is for research purposes only."
"19","Mixed unidentified Nepali manuscripts 19","

        This text is entitled ‘Bhutadamareshwara Tantra’. It is written in Devanagari script in Sanskrit language. It is a Hindu text. It has eleven folios. It was written in 1897 VS. Its colophon mentions: Iti sri maduddamareshwara tantrekartaviryarjuna kavaca mala mantra samaptah. Dated 1897 VS.

                  
            
              
              View images from this file (11)
            
          
              ","EAP171/1/19","11 Tiff images","Manuscript","File","Nepali","Devanagari","1897","Access is for research purposes only."
"20","Mixed unidentified Nepali manuscripts 20","

        It is Tibetan xylograph. It has 35 folios. These were printed from original Tibetan manuscript.

                  
            
              
              View images from this file (33)
            
          
              ","EAP171/1/20","58 Tiff images","Manuscript","File","Nepali","Devanagari","18th century-20th century","Access is for research purposes only."
"21","Mixed unidentified Unidentified Nepalese/Tibetan documents 21","

        These are the papers related to the principality of Mustang in western Nepal. Some orders were issued to the Mustangi king on various matters. Docs 18 to 23 are Tibetan documents that too are related to Mustang state. Last two documents deal with land related matters in Bhaktapur and nearby areas.

                  
            
              
              View images from this file (25)
            
          
              ","EAP171/1/21","25 Tiff images","Document","File","Nepali, Tibetan","Devanagari, Tibetan","18th century-20th century","Access is for research purposes only."
