"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"11","Thadrak Kanjur rGyud 'bum Da","

        The volume contains tantric literature such as Aryavajrapaniabhisekhatantra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 455 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Da. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (455)
            
          
              ","EAP310/1/1/11","1 folder containing 455 TIFF images; 10.4GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"12","Thadrak Kanjur rGyud 'bum Na","

        The volume contains various tantric literatures such as Aryasarvatathagatadhithanaridhayaguhyadhatukarandanamadharani. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 516 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Na. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (516)
            
          
              ","EAP310/1/1/12","1 folder containing 516 TIFF images; 14.6GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"13","Thadrak Kanjur rGyud 'bum Pa","

        The volume contains various tantric literatures such as Siddhekaviramahatantraraja. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 370 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Pa. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (370)
            
          
              ","EAP310/1/1/13","1 folder containing 370 TIFF images; 10.4GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"14","Thadrak Kanjur rGyud 'bum Pha","

        The volume contains various tantric literatures such as Aryasuvarnaprabhasottamasutrendraraja and various dharani. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 405 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Pha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (405)
            
          
              ","EAP310/1/1/14","1 folder containing 405 TIFF images; 9.32GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"15","Thadrak Kanjur rGyud 'bum Ba","

        The volume contains various tantric literaturess such as Krodhavijyakalpaguyatantra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 435 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ba. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (435)
            
          
              ","EAP310/1/1/15","1 folder containing 435 TIFF images; 12.3GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"16","Thadrak Kanjur rGyud 'bum Ma","

        The volume contains various tantric literatures such as Arya-amogapashakalparaja. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 440 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ma. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (440)
            
          
              ","EAP310/1/1/16","1 folder containing 440 TIFF images; 10.1GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"17","Thadrak Kanjur rGyud 'bum Tsa","

        The volume contains various tantric literatures and dharani. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 412 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Tsa. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (412)
            
          
              ","EAP310/1/1/17","1 folder containing 412 TIFF images; 9.48GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"18","Thadrak Kanjur rGyud 'bum Tsha","

        The volume contains various tantric literaturess such as Urdhajamahakalpamahabodhisattvavikurbanapatalavisarangbhagavatiaryataramulakalpanama The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 382 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Tsha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (382)
            
          
              ","EAP310/1/1/18","1 folder containing 382 TIFF images; 10.8GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"19","Thadrak Kanjur rGyud 'bum Dza","

        The volume contains various tantric literaturess such Aryavidyauttamamahatantra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 417 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Dza. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (417)
            
          
              ","EAP310/1/1/19","1 folder containing 417 TIFF images; 11.8GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"20","Thadrak Kanjur rGyud 'bum Wa","

        The volume contains various tantric literaturess including such as Aryavajraajitaanalapramohaninamadharani. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume of 370 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Wa. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (370)
            
          
              ","EAP310/1/1/20","1 folder containing 370 TIFF images; 8.51GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"21","Thadrak Kanjur rNying rgyud Ka","

        The volumes contains various tantric literatures such as Sarvadharmamahasantibodhicittakulayaraja. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 478 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ka. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (478)
            
          
              ","EAP310/1/1/21","1 folder containing 478 TIFF images; 13.5GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"22","Thadrak Kanjur rNying rgyud Kha","

        The volumes contains various tantric literatures such as Sarvatathagatacittaguhyajnana-arthagarbhakrodhavajrakulatantrapinda-arthavidyayogasiddhasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 467 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Kha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (467)
            
          
              ","EAP310/1/1/22","1 folder containing 467 TIFF images; 13.2GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"23","Thadrak Kanjur rNying rgyud Ga","

        The volumes contains various tantric literatures such as Devijalimahamayatantra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 391 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ga. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (391)
            
          
              ","EAP310/1/1/23","1 folder containing 391 TIFF images; 11GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"24","Thadrak Kanjur 'Dus 'khor 'grel pa sTod cha","

        The volumes contains the first volume of Kalacakra commentary composed by Pundarika. The name of the commentary is Vimalaprabhanamamulatantranusarinidvadashasahasrika-laghukalacakratantrarajatika. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 519 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: sTod cha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (520)
            
          
              ","EAP310/1/1/24","1 folder containing 519 TIFF images; 11.9GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"25","Thadrak Kanjur 'Dus 'khor 'grel pa sMad cha","

        The volumes contains the second volume of Kalacakra commentary composed by Pundarika. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 443 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: sMad cha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (444)
            
          
              ","EAP310/1/1/25","1 folder containing 444 TIFF images; 12.5GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"26","Thadrak Kanjur 'Dus 'khor 'grel pa","

        The volumes contains the commentary of Kalacakra composed by Pundarika. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The text starts on the verso of the first folio. 1 volume containing 571 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (572)
            
          
              ","EAP310/1/1/26","1 folder containing 572 TIFF images; 16.1GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"27","Thadrak Kanjur mDo sde Ka","

        The volume contains the Aryabhadrakalpitasutra. The sutra section consists of discourses attributed to the Buddha and his disciples and deal with a wide range of topics including philosophy, ethics, cosmology, rituals, etc. Some sutras are parts of the earliest Buddhist canon while the large mahayanasutras are later composition gaining popularity around the beginning of the first millennium. They form an important part of the mahayana movement. Most of the sutras were translated into Tibetan during the Early Diffusion of Buddhism in Tibet in the 8th and 9th centuries. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 523 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ka. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (523)
            
          
              ","EAP310/1/1/27","1 folder containing 523 TIFF images; 14.8GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"28","Thadrak Kanjur mDo sde Kha","

        The volume contains the Aryalalitavistarasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 420 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Kha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (420)
            
          
              ","EAP310/1/1/28","1 folder containing 420 TIFF images; 11.8GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"29","Thadrak Kanjur mDo sde Ga","

        The volume contains sutras such as the Aryanishthatabhagavadajnanavaipulyasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 486 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ga. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (486)
            
          
              ","EAP310/1/1/29","1 folder containing 486 TIFF images; 11.1GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"30","Thadrak Kanjur mDo sde Nga","

        The volume contains sutras such as the Aryakushalamulasamparigrahanammahayanasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 433 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Nga. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (433)
            
          
              ","EAP310/1/1/30","1 folder containing 433 TIFF images; 9.96GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"31","Thadrak Kanjur mDo sde Ca","

        The volume contains sutras such as the Aryasandhinirmocanasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 437 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ca. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (437)
            
          
              ","EAP310/1/1/31","1 folder containing 438 TIFF images; 10.GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"32","Thadrak Kanjur mDo sde Cha","

        The volume contains sutras such as the Aryaghanavyuhasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 461 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Cha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (461)
            
          
              ","EAP310/1/1/32","1 folder containing 461 TIFF images; 10.6GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"33","Thadrak Kanjur mDo sde Ja","

        The volume contains sutras such as the Saddharmapundarika. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 451 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ja. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (451)
            
          
              ","EAP310/1/1/33","1 folder containing 451 TIFF images; 10.3GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"34","Thadrak Kanjur mDo sde Nya","

        The volume contains sutras such as the Aryamahaparinirvanasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 493 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Nya. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (493)
            
          
              ","EAP310/1/1/34","1 folder containing 493 TIFF images; 13.9GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"35","Thadrak Kanjur mDo sde Ta","

        The volume contains sutras such as the Aryamahaparinirvanasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 529 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Ta. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (529)
            
          
              ","EAP310/1/1/35","1 folder containing 529 TIFF images; 12.1GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
"36","Thadrak Kanjur mDo sde Tha","

        The volume contains sutras such as the Aryamahaparinirvanasutra. The volume is written on cream coloured traditional Bhutanese paper made from dahpne bark. It is written in black ink. The text is wrapped in several layers of cloth and bound between two think wood covers. The leaves are roughly 62x11.5cm. The first folios of the kanjur series have a deep blue background in the text box, most likely painted using malachite. Letters are written in gold ink. The text starts on the verso of the first folio which also has a silk cover. 1 volume containing 438 folios of manuscripts on paper in loose leaf poti format. Dates of original material: probably 18th century. Volume: Tha. Script(s) of material: Tibetan dBu can script.

                  
            
              
              View images from this file (438)
            
          
              ","EAP310/1/1/36","1 folder containing 438 TIFF images; 12.3GB","Manuscript","File","Tibetan","Tibetan","1650-1950","Access is for research purposes only"
