"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","Hakku Patra of Kadem Biksham","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate and paper document.                                                          View images from this file (2)                                    ","EAP201/1/3/9","2 TIFF images","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_9/1.jp2/full/!600,300/0/default.jpg"
"12","Hakku Patra of Kallem Gurishetti","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/10","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_10/1.jp2/full/!600,300/0/default.jpg"
"13","Hakku Patra of Kapatti Hanumantu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/11","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_11/1.jp2/full/!600,300/0/default.jpg"
"14","Hakku Patra of Turpati Ilaiah","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/12","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_12/1.jp2/full/!600,300/0/default.jpg"
"15","Hakku Patra of Turpati Sammaiah","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/13","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_13/1.jp2/full/!600,300/0/default.jpg"
"16","Hakku Patra of Pastham Narasimha","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/14","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_14/1.jp2/full/!600,300/0/default.jpg"
"17","Hakku Patra of Pastham Anjaiah","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/15","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_15/1.jp2/full/!600,300/0/default.jpg"
"18","Hakku Patra of Pastham Venkanna","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/16","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_16/1.jp2/full/!600,300/0/default.jpg"
"19","Hakku Patra of Teru Venkanna","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/17","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_17/1.jp2/full/!600,300/0/default.jpg"
"20","Hakku Patra of Pastham Sankar","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/18","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_18/1.jp2/full/!600,300/0/default.jpg"
"21","Hakku Patra of Pastham Srinu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/19","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_19/1.jp2/full/!600,300/0/default.jpg"
"22","Hakku Patra of Kadem Biksham","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/20","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_20/1.jp2/full/!600,300/0/default.jpg"
"23","Hakku Patra of Kadem Gopal","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/21","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_21/1.jp2/full/!600,300/0/default.jpg"
"24","Hakku Patra of Kadem Narayana","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/22","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_22/1.jp2/full/!600,300/0/default.jpg"
"25","Hakku Patra of Kadem Peda Rajaram","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/23","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_23/1.jp2/full/!600,300/0/default.jpg"
"26","Hakku Patra of Kadem Ramulu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/24","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_24/1.jp2/full/!600,300/0/default.jpg"
"27","Hakku Patra of Kadem Saidulu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/25","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_25/1.jp2/full/!600,300/0/default.jpg"
"28","Hakku Patra of Kadem Shankari","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/26","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_26/1.jp2/full/!600,300/0/default.jpg"
"29","Hakku Patra of Kadem Shankari","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/27","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_27/1.jp2/full/!600,300/0/default.jpg"
"30","Hakku Patra of Kadem Venkatesh","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/28","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_28/1.jp2/full/!600,300/0/default.jpg"
"31","Hakku Patra of Kadem Venkateshwarlu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/29","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_29/1.jp2/full/!600,300/0/default.jpg"
"32","Hakku Patra of Siripati Pedaposhalu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/30","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_30/1.jp2/full/!600,300/0/default.jpg"
"33","Hakku Patra of Kinnera Mallesh","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/31","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_31/1.jp2/full/!600,300/0/default.jpg"
"34","Hakku Patra of Pastham Shankari","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/32","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_32/1.jp2/full/!600,300/0/default.jpg"
"35","Hakku Patra of Pastham Veeraswamy","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/33","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_33/1.jp2/full/!600,300/0/default.jpg"
"36","Hakku Patra of Pastham Potharaju","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/34","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_34/1.jp2/full/!600,300/0/default.jpg"
"37","Hakku Patra of Pastham Rajalu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/35","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_35/1.jp2/full/!600,300/0/default.jpg"
"38","Hakku Patra of Kadem Rajalu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/36","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_36/1.jp2/full/!600,300/0/default.jpg"
"39","Hakku Patra of Nilam Pedda Pullaiah","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/37","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_37/1.jp2/full/!600,300/0/default.jpg"
"40","Hakku Patra of Nilam Raju Parvathalu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/38","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_38/1.jp2/full/!600,300/0/default.jpg"
"41","Hakku Patra of Nilam Raju Parvathalu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: leaf / wood bomma.                                                          View images from this file (1)                                    ","EAP201/1/3/39","1 TIFF image","Document","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_39/1.jp2/full/!600,300/0/default.jpg"
"42","Hakku Patra of Panuganti Sambashivudu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/40","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_40/1.jp2/full/!600,300/0/default.jpg"
"43","Hakku Patra of T. Rama Lingam","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/41","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_41/1.jp2/full/!600,300/0/default.jpg"
"44","Hakku Patra of Poneti Gurumurthy","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/42","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_42/1.jp2/full/!600,300/0/default.jpg"
"45","Hakku Patra of Tatikonda Kullayappa","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/43","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_43/1.jp2/full/!600,300/0/default.jpg"
"46","Hakku Patra of Tatikonda Jammaiah","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/44","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_44/1.jp2/full/!600,300/0/default.jpg"
"47","Hakku Patra of Tatikonda Ramaiah","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/45","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_45/1.jp2/full/!600,300/0/default.jpg"
"48","Hakku Patra of Tatikonda Bhaskar","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/46","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_46/1.jp2/full/!600,300/0/default.jpg"
"49","Hakku Patra of Turpati Ramudu","        Contributor / Caste / Performance: Katipapalu. Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/3/47","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_3_47/1.jp2/full/!600,300/0/default.jpg"
"50","Hakku Patra of Panasa Nagabhushanam [1580]","        Contributor / Caste / Performance: Adi Panasalu . Medium of original material: copper plate. Description of material: Front side of the copper plate is divided into 5 registers. All the five registers contain 15 divine and semi divine figures. There are figures of Trimurthy (Trinity of Hindu pantheon), Vinayaka (Elephant God), Kalika (Dark Goddesses), Priest, Hanuman, Manubrahma and her daughter, Twastha Brahma, Shilpi Brahma, Viswa Brahma, Panasa Kumara and Panasa tree, Vahana Kapari, Mirror of Kalika, and the last register has Iravatam (elephant) and Aswa (Horse). Back side of the copper plate inscription refers to Ibrahim Quli Qutub-Shah (Malkibharam). He was one of the rulers from Golkonda dynasty in 1580 AD. Dimensions: height 24 cm, width 12 cm.                                                          View images from this file (2)                                    ","EAP201/1/4/1","2 TIFF images","Manuscript","File","Telugu","Telugu","1580","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_4_1/1.jp2/full/!600,300/0/default.jpg"
"51","Paper Hakku Patra of Salla Narahari [1931]","        Contributor / Caste / Performance: Budiga Jangalu. Medium of original material: paper documents. Description of material: These paper documents kept in a bamboo box covered with animal skin to protect them from rain and white ants. Here we are sending ten documents. These old paper documents that will reveal the right of the performer community over the villages and families.                                                          View images from this file (10)                                    ","EAP201/1/5/1","10 TIFF images","Document","File","Telugu","Telugu","1931","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_1/1.jp2/full/!600,300/0/default.jpg"
"52","Paper Hakku Patra of Salla Yadagiri [1841]","        Contributor / Caste / Performance: Budiga Jangalu. Medium of original material: paper document. Description of material: Front side of this paper document starts with Kasi Viswanatharpanamasthu sentence and given to Kashi Nilakanta Swamy and signed by four chefs with two official seals in Urdu languages. Dimensions: length 32 cm, width 21 cm. This paper document was written in the month of June, 1841 AD. On the request of disciple Ramachandra, on behalf of Kashi Neelakanta Swamiji, a new document was written in place of the old one as it was in deteriorated condition. The document says “As it was assigned, and your disciple Ramachandra brought the message in written obliging the content, the inhabitants of Adlur ………… every year take care to pay them off properly. A similar ordinance is also been written and been brought to Varushachala with blessings.” The document is signed by Akkinepalli Venkata Narsaiah Deshpande and Anantha Rao Deshpande of Adluru village, Nalgonda Dist.                                                          View images from this file (1)                                    ","EAP201/1/5/2","1 TIFF image","Document","File","Telugu","Telugu","1841","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_2/1.jp2/full/!600,300/0/default.jpg"
"53","Paper Hakku Patra of Salla Shanbulingam [1845]","        Contributor / Caste / Performance: Budiga Jangalu. Medium of original material: paper document. Description of material: This one page document is divided into two parts. The three signatures are accommodated in the middle of fourteen village names as mentioned on the left side. Hakku and other details were given on the right side portion. Dimensions: height 34 cm, width 21 cm. This paper document is written in the year shubha Krut, on thirteenth day of the month Ashweeyuja to Kaashi Neela Kantham Swamiji by Boddupalli Gundanna Narsaiah. Sheshanna Deshpande, resident of Vodichetu Sarkar, Nallagonda. It is referred to the year 1253, place Saluku Taluka, Vennavaram Village. As the document condition is in deteriorated stage. Hence this document was rewritten and submitted to different mutts. Every year in each village he should get donations and should perform all the rituals.                                                          View images from this file (1)                                    ","EAP201/1/5/3","1 TIFF image","Document","File","Telugu","Telugu","1845","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_3/1.jp2/full/!600,300/0/default.jpg"
"54","Paper Hakku Patra of Salla Veeraiah [1841]","        Contributor / Caste / Performance: Budiga Jangalu. Medium of original material: paper document. Description of material: This paper document is a deed of transfer of rights executed by Kodanda Ramaiah Venkatarangarao Deshmukh of Khmammam met in the year 1841 AD. The contents of the document reveal that Tallada and other villages of Saluma Taluq were given to Kashi Neelakanta Swamiji Mutt as religious donation. To that effect a new document was being written as the old one got deteriorated. Seeking blessings from swamiji and the obliging the ordinance brought by swamiji’s disciple Mahendurdu, the Deshmuk reiterates that contributions and donations from the villages would go to the Mutt regularly. The document has two signatures in Telugu and one see in Urdu. Dimensions: height 35 cm, width 15 cm.                                                          View images from this file (1)                                    ","EAP201/1/5/4","1 TIFF image","Document","File","Telugu","Telugu","1841","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_4/1.jp2/full/!600,300/0/default.jpg"
"55","Paper Hakku Patra of Salla Veeraiah [1841]","        Contributor / Caste / Performance: Budiga Jangalu. Medium of original material: One paper document. Description of material: This paper document is a deed of transfer of rights executed by Vutyalanthaiah Venkatramaiah Deshmukh in the year 1841 AD. The contents of the document reveal that 14 villages were given to Kashi Neelakanta swamiji Mutt as a religious donation. To that effect a new document was written as the old one got deteriorated. Seeking blessings from the Mutt, Obliging the ordinance brought by the Swamiji’s disciple Ramulaiah, the Deshmukh reiterates that donations would go to the Mutt regularly. Names of donated villages are listed in the document. It has two seals in Urdu, two signatures in Telugu language. Dimensions: height 35 cm, width 20 cm.                                                          View images from this file (1)                                    ","EAP201/1/5/5","1 TIFF image","Document","File","Telugu","Telugu","1841","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_5/1.jp2/full/!600,300/0/default.jpg"
"56","Hakku Patra of Eepthi Chinna Kasim","        Contributor / Caste / Performance: Budiga Jangalu (Arthigolla). Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/5/6","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_6/1.jp2/full/!600,300/0/default.jpg"
"57","Hakku Patra of Ebuthi Jammanna","        Contributor / Caste / Performance: Budiga Jangalu (Arthigolla). Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/5/7","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_7/1.jp2/full/!600,300/0/default.jpg"
"58","Hakku Patra of Turpati Shankaraiah","        Contributor / Caste / Performance: Budiga Jangalu (Arthigolla). Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/5/8","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_8/1.jp2/full/!600,300/0/default.jpg"
"59","Hakku Patra of Ebudi China Sunkanna","        Contributor / Caste / Performance: Budiga Jangalu (Taguru Jogulu). Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/5/9","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_9/1.jp2/full/!600,300/0/default.jpg"
"60","Hakku Patra of Ebudi peda Sunkanna","        Contributor / Caste / Performance: Budiga Jangalu (Taguru Jogulu). Medium of original material: copper plate.                                                          View images from this file (1)                                    ","EAP201/1/5/10","1 TIFF image","Manuscript","File","Telugu","Telugu","17th century-19th cenutry","Access is for research purposes only.","https://images.eap.bl.uk/EAP201/EAP201_1_5_10/1.jp2/full/!600,300/0/default.jpg"
