"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"11","Compilation of Sufism Texts","

        This manuscript contains compilation of Sufism texts: The story’s of the prophets, the explanation about the created of the world, the human being genie, angels, and heaven. This manuscript was used as the resources in Islamic teaching and learning, especially in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (380)
            
          
              ","EAP144/1/11","381 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"12","Sarf (The Arabic Grammar)","

        This manuscript contains the Arabic grammar: Explanation of morphology, verbs, and sentences. This manuscript seriously damaged, and it was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (30)
            
          
              ","EAP144/1/12","30 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"13","Qur'an","

        This manuscript contains the Qur'an. This manuscript was used as the main the resources in Islamic teaching and learning in Surau Bintungan Tinggi. The texts not complete.

                  
            
              
              View images from this file (396)
            
          
              ","EAP144/1/13","398 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"14","Compilation of Islamic Texts","

        This manuscript contains compilation of Islamic texts: Hadist (The Prophet Muhammad’s though, speech, and instructions), tauhid (unity of Allah), and prayer words. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (390)
            
          
              ","EAP144/1/14","390 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"15","Nahwu (The Arabic Grammar)","

        This manuscript contains the Arabic grammar: The explanation about the letter, nouns, verbs, tenses, and the practice sentences. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (355)
            
          
              ","EAP144/1/15","355 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"16","Bahru al-Lahut (The Existing and Characteristic of Allah)","

        This manuscript contains the Sufism texts: The explanation about Allah’s existing and characteristic in Sufism’s perspective. This complete manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (181)
            
          
              ","EAP144/1/16","182 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"17","Al-Hikam (The Compilation Sufism’s Texts)","

        This manuscript contains the profane and spiritual knowledge in Islam and the explanation of Allah’s existing in Sufism’s perspective. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (214)
            
          
              ","EAP144/1/17","214 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"18","Sembahyang (Islamic Pray/ Daily Worship Practiced 5 Times A Day)","

        This manuscript contains the explanation about conditions, aspects, and the principles of shalat. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (239)
            
          
              ","EAP144/1/18","239 Tiff images","Manuscript","File","Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"19","Martabat Tujuh (The Seven Stages in Sufism)","

        This manuscript contains the seven stages in Sufism: The explanation about the existing and the essence of Allah, and the spirit in the perspective of Sufism. This manuscript was used as the resources in Islamic and tarekat teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (30)
            
          
              ","EAP144/1/19","30 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"20","The Polemic on The Thought and The Stream of Islam","

        This manuscript contains the polemic on the thought and the stream of Islamic concepts: The position of Qur'an, the essence and characteristic of Allah; the heaven; the growth of Islamic streams, and logic in Islamic perspective. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (264)
            
          
              ","EAP144/1/20","264 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"21","Nahwu (The Arabic Grammar)","

        This manuscript contains the Arabic grammar: the explanation about the letter, noun, verbs, and sentences in Arabic. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (235)
            
          
              ","EAP144/1/21","235 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"22","The Compilation of Islamic Texts [1949]","

        This manuscript contains the various Islamic texts: Discussion on belief in Islam, Islamic prayer, and the explanation about the meaning of letters to the earth and human being. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi. Dated 1332 H.

                  
            
              
              View images from this file (360)
            
          
              ","EAP144/1/22","360 Tiff images","Manuscript","File","Minangkabau","Arabic","1949","Access is for research purposes only"
"23","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic rules: Discussion how the Moslem women has to do to in the menstruation and 40 days after giving birth; the rules of pray, to save the dead body, and pilgrim to Mecca. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (253)
            
          
              ","EAP144/1/23","253 Tiff images","Manuscript","File","Arabic, Malay, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"24","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic rules: Explanation on ablution (ritual washing), Islamic prayer, fasting, zakat (Islamic charity), and pilgrim to Mecca. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (903)
            
          
              ","EAP144/1/24","903 Tiff images","Manuscript","File","Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"25","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic rules: Explanation on ablution (ritual washing), Islamic prayer, pasting, zakat (Islamic charity), and pilgrim to Mecca, trading, lending, hiring, and heritage rules. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (256)
            
          
              ","EAP144/1/25","256 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"26","Tafsir Jalalayn (The Qur'an Interpretation)","

        This manuscript contains the Qur'an interpretation. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi, and has been used, to understand the Qur'an.

                  
            
              
              View images from this file (674)
            
          
              ","EAP144/1/26","690 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"27","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic rules: Explanation of crimes, hiring, and trading. This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (179)
            
          
              ","EAP144/1/27","179 Tiff images","Manuscript","File","Arabic, Malay, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"28","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic rules: Explanation on Islamic marital, divorce, party, crimes, qisash (kill punishment), hiring, and qurban (religious Islamic offering). This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (266)
            
          
              ","EAP144/1/28","266 Tiff images","Manuscript","File","Arabic, Malay, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"29","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic rules: Explanation on Islamic marital, crimes, heritage, and zakat (Islamic charity, tithe). This manuscript was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (349)
            
          
              ","EAP144/1/29","349 Tiff images","Manuscript","File","Arabic, Malay, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"30","Tafsir (The Qur'an interpretation)","

        This manuscript contains the Qur'an interpretation. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi, and has been used, to understand the Qur'an.

                  
            
              
              View images from this file (576)
            
          
              ","EAP144/1/30","576 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"31","Tafsir (The Qur'an Interpretation)","

        This manuscript contains the Qur'an interpretation. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi, and has been used, to understand the Qur'an.

                  
            
              
              View images from this file (668)
            
          
              ","EAP144/1/31","668 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"32","Tafsir (The Qur'an Interpretation)","

        This manuscript contains the Qur'an interpretation. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi, and has been used, to understand the Qur'an.

                  
            
              
              View images from this file (442)
            
          
              ","EAP144/1/32","442 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"33","Tafsir (The Qur'an Interpretasion)","

        This manuscript contains the Qur'an interpretation. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi, and has been used, to understand the Qur'an.

                  
            
              
              View images from this file (729)
            
          
              ","EAP144/1/33","729 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"34","Tafsir (The Qur'an Interpretation)","

        This manuscript contains the Qur'an interpretation. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi, and has been used, to understand the Qur'an.

                  
            
              
              View images from this file (125)
            
          
              ","EAP144/1/34","125 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"35","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic Rules. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (15)
            
          
              ","EAP144/1/35","15 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"36","Fiqh (The Islamic Rules)","

        This manuscript contains the Islamic Rules. It was used as the resources in Islamic teaching and learning in Surau Bintungan Tinggi.

                  
            
              
              View images from this file (13)
            
          
              ","EAP144/1/36","13 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"37","Qur'an","

        This manuscript contains the Qur'an. But, the text is uncompleted and only consists of three surat (division of the Qur'an). The text content is only Surat Yassin, Surat As-Shafat, and Surat Shad. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (32)
            
          
              ","EAP144/2/1","32 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"38","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic Rules) that explains about slavery problems, mazhab (school of thought concerning Muslim law), talak (divorce problems), dakwah (religious proselytizing problems), and shalat Taraweh (nonobligatory evening prayers during fasting month). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (28)
            
          
              ","EAP144/2/2","28 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"39","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic rules) text, especially shalat division. The text content is something that cancel shalat, prohibition for someone to walk or across in front of someone who is praying (shalat), the verses of the Qur'an which is suggested to unread, and kinds of sujud (a part of prayer ritual; bow from kneeling position so that forehead touches floor). It is used to as one of material of Islamic education, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (32)
            
          
              ","EAP144/2/3","32 Tiff images","Manuscript","File","Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"40","Sarf and Nahwu (The Arabic Grammar)","

        This manuscript contains Arabic grammar; they are sarf and nahwu, which explains about fi’il (verb) and isim (noun). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (80)
            
          
              ","EAP144/2/4","80 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"41","Qur'an","

        This manuscript contains the Qur'an) text. But, the text is uncompleted and only consists of three surat (division of the Qur'an). The text content is only Surat Al-Imran, Surat An-Nash, and Surat Almaidah. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (56)
            
          
              ","EAP144/2/5","56 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"42","Nahwu (The Arabic Grammar)","

        This manuscript contains Arabic grammar that is nahwu, which explains about fi’il (verb) and isim (noun). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (128)
            
          
              ","EAP144/2/6","128 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"43","Bidayatu al-Hidayah","

        This manuscript contains tauhid (unity of Allah) which explains about suggestion to read basmallah (in the name of Allah) in the beginning of teaching, obligatory to study ushuluddin (one of the branches of theology pertaining to law and philosophy), Islamic rules division, and completed explanation about kalimat syahadat (the Islam confession of faith): There is no God other than Allah and the Prophet Muhammad is His messenger. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (168)
            
          
              ","EAP144/2/7","168 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"44","Qur'an","

        This manuscript contains the Qur'an. The text is started by Surat Al-Baqarah until Surat Al-Zilzal. The first surat (division of the Qur'an) that is Al-Fatiha, and Al-Lahab and also An-Nash are disappeared. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (431)
            
          
              ","EAP144/2/8","431 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"45","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic rules) which explains about shalat (daily worship practiced 5 times a day), zakat (tithe), puasa (fasting), haji (pilgrim to Mecca), jual beli (trading), nikah (marital rules), perwalian (guardianship), and thaharah (ablution). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (310)
            
          
              ","EAP144/2/9","310 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"46","Qur'an","

        This manuscript contains Qur'an text. The text is started by Surat Al-Baqarah until Surat Al-Kahfi. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (278)
            
          
              ","EAP144/2/10","278 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"47","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic rules) which explains about jual beli (trading), puasa (fasting), haji (pilgrim to Mecca), and nikah (marital rules). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (52)
            
          
              ","EAP144/2/11","52 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"48","Hakikat Rukun dan Syarat Ibadah (Fiqh)","

        This manuscript contains fiqh (Islamic rules) which explains about wudhuk (ablution, essence of parts of body which are washed), rukun shalat (requirement of shalat), zakat (tithe), puasa (fasting), and haji (pilgrim to Mecca). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (533)
            
          
              ","EAP144/2/12","533 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"49","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic rules) which explains about shalat (daily worship practiced 5 times a day), zakat (tithe), puasa (fasting), zina (adultery), qurban (Islamic ritual sacrificed), denda (fine). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (370)
            
          
              ","EAP144/2/13","370 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"50","Sabilu Muhtadi (Jalan Orang yang Mendapat Petunjuk (The Path to whom has Get Guidance ) [1854]","

        This manuscript contains fiqh (Islamic rules) which explains about shalat (daily worship practiced 5 times a day), zakat emas dan perak (tithe of gold and silver), and haji dan umroh (pilgrim to Mecca). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh. 1268 H.

                  
            
              
              View images from this file (171)
            
          
              ","EAP144/2/14","171 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","1854","Access is for research purposes only"
"51","Syarah Risalah An-Naqar (Marital Rules)","

        This manuscript contains nikah (marital rules) which explains about marriage’s problems and talak (divorce). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (231)
            
          
              ","EAP144/2/15","231 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"52","Tafsir Al-Qur'an and Fiqh (Qur'an’s Interpretation and Islamic Rules)","

        This manuscript consists of two texts that are tafsir (interpretation of Qur'an) and fiqh (Islamic rules) which contains about shalat (daily worship practiced 5 times a day) and khotbah (sermon). Both of them are not complete. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (242)
            
          
              ","EAP144/2/16","242 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"53","Qur'an","

        This manuscript contains Qur'an text. The text is not complete and started by Surat Al-Baqarah until Surat An-Naas. There is not found the first surat, Al-Fatiha. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (504)
            
          
              ","EAP144/2/17","504 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"54","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic rules) which explains about zakat (tithe), and haji dan umroh (pilgrim to Mecca), jual-beli (trading), and nikah (marital rules). It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (120)
            
          
              ","EAP144/2/18","120 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"55","Qur'an","

        This manuscript contains Qur'an text. The text is not complete and only consists of 11 surat. It is started by Surat Al-Lail until Surat Al-Bayyinah. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (12)
            
          
              ","EAP144/2/19","12 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"56","Tanbih Al-Thalib [1859]","

        This manuscript consists of only 7 pages which explain about tarekat (the path of Islamic mysticism). Unfortunately, it is not complete. The completed manuscripts were used as the resources in Islamic and tarekat teaching and learning, especially in Surau Tanjung Batang Kapeh. 1273 H.

                  
            
              
              View images from this file (7)
            
          
              ","EAP144/2/20","7 Tiff images","Manuscript","File","Arabic","Arabic","1859","Access is for research purposes only"
"57","Risalah Salam wal Adab (Sufism)","

        This manuscript contains Sufism which explains about zikir (devoted repetition of Allah’s name, often in unison, as a form of worship), Ma’rifat (the highest level in Sufism), and suluk (ritual path to be close Allah). It was used as the resources in Islamic and tarekat teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (86)
            
          
              ","EAP144/2/21","86 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"58","The Arabic Grammar","

        This manuscript contains Arabic grammar which explains about definition of words, letter, pronunciation, noun, verb, and its practice in building sentences. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (143)
            
          
              ","EAP144/2/22","143 Tiff images","Manuscript","File","Arabic, Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"59","Fiqh (The Islamic Rules)","

        This manuscript contains fiqh (Islamic rules) which explains about shalat (daily worship practiced 5 times a day). This text is not completed. It was used as the resources in Islamic teaching and learning, especially in Surau Tanjung Batang Kapeh.

                  
            
              
              View images from this file (21)
            
          
              ","EAP144/2/23","21 Tiff images","Manuscript","File","Minangkabau","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"60","Syarhu al-'Awamil and Khalid (The Arabic Grammar)","

        This manuscript contains nahwu (Arabic grammar) text, which explains about the factors that influence the line change of Arabic words in the Arabic grammar, and explanation of letters, words, and sentences. It was used as one of resources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (203)
            
          
              ","EAP144/3/1","203 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"61","Qathru al-Nida (The Arabic Grammar)","

        This manuscript contains nahwu (Arabic grammar) text, which explains about definition of word, isim (nouns) and fi’il (verbs) classification, and words transformation. It was used as one of resources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (270)
            
          
              ","EAP144/3/2","207 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"62","Nahwu and Mantiq","

        This manuscript contains nahwu (Arabic grammar) and ilmu mantik (logic as a discipline) text, which explains about grammatical, stylistic, and logical of Arabic. It was used as one of resources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (339)
            
          
              ","EAP144/3/3","339 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"63","Al-Fanakih al-Janiyah (The Arabic Grammar)","

        This manuscript contains nahwu (Arabic grammar) text, which explains about huruf (letters), isim (nouns), fi’il (verbs), and sentences. It was used as one of resources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (411)
            
          
              ","EAP144/3/4","411 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"64","Tarikh al-Arabi (Umdat at-Tholib) and Hadist","

        This manuscript contains a text which explains about the coming alive of the soul from the grave on the Asyura day at Thrusday night to beg the blessing and mercy from his or her family members. Beside that, this text also explains about some hadist of creature creating and their characteristics. It was used as one of reresources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (432)
            
          
              ","EAP144/3/5","432 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"65","Al-'Awamil fi Ilmi Nahwi (The Arabic Grammar)","

        This manuscript contains nahwu and sarf (Arabic grammar), which explains about isim (nouns), fi’il (verbs), and Arabic morphology. It was used as one of reresources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (296)
            
          
              ","EAP144/3/6","296 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"66","Nahwu (The Arabic Grammar)","

        This manuscript contains nahwu (Arabic grammar) which explains about hurf (letters), isim (nouns), and fi’il (verbs). It was used as one of resources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (463)
            
          
              ","EAP144/3/7","463 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
"67","Nahwu (The Arabic Grammar)","

        This manuscript contains nahwu (Arabic grammar) text, which explains about words classifications that are hurf (letters), isim (noun), and fi’il (verb). It was used as one of resources of Islamic teaching and learning, especially in Surau Lubuk Ipuh.

                  
            
              
              View images from this file (519)
            
          
              ","EAP144/3/8","519 Tiff images","Manuscript","File","Arabic","Arabic","Mid 18th century-Early 20th century","Access is for research purposes only"
