"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","Swords: Ralti (Wylie ral gri) རལ་གྲི Mid 19th century","        One pair of swords, 805 mm, with brass handles. Very unusually they both have scabbards, made of wood, bound with animal hide and tipped with iron. One pair swords. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (2)                                    ","EAP749/1/3/3","2 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_3/1.jp2/full/!600,300/0/default.jpg","Swords: Ralti (Wylie ral gri) རལ་གྲི Mid 19th century"
"12","Iron pointer: Chak Dhar (Wylie lcags mda'') ལྕགས་མདའ Mid 19th century","        Twisted iron pointer with elephant ivory handle and cloth attachment. 650mm. One iron pointer. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (6)                                    ","EAP749/1/3/4","6 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_4/1.jp2/full/!600,300/0/default.jpg","Iron pointer: Chak Dhar (Wylie lcags mda'') ལྕགས་མདའ Mid 19th century"
"13","Bell: Drilbu (Wylie dril bu) དྲིལ་བུ Early 20th century","        A old brass bell, 179 mm long with a face on the upper handle of an enlightened Budhha. The bell itself 90 mm across. One Bell. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/5","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_5/1.jp2/full/!600,300/0/default.jpg","Bell: Drilbu (Wylie dril bu) དྲིལ་བུ Early 20th century"
"14","Conch shell chest ornament: Tonka (Wylie thong ga) ཐོང་ག Mid 19th century","        A conch shell waistcoat, made up of four pieces of carved conch shell, each approx 60mm square. One damaged. The centre of each marked with a small brass button, joined together with thread and string. One conch shell chest ornament. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (2)                                    ","EAP749/1/3/6","2 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_6/1.jp2/full/!600,300/0/default.jpg","Conch shell chest ornament: Tonka (Wylie thong ga) ཐོང་ག Mid 19th century"
"15","Statue: Kunda (Wylie sku ’dra) སྐུ་འདྲ Late 20th century","        A modern brass statue of Tangtong Gyalpo with silver face, wrapped in a yellow katak, with a knitted red and yellow wool shawl pierced with a trident headed skewer. Necklace of pearls, coral and turquoise. Made in Kinnaur approx 20 years ago. 230mm. One statue. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (3)                                    ","EAP749/1/3/7","3 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_7/1.jp2/full/!600,300/0/default.jpg","Statue: Kunda (Wylie sku ’dra) སྐུ་འདྲ Late 20th century"
"16","Water bowls: Ting (Wylie ting) ཏིང Late 20th century","        Seven small brass water bowls 70mm x 30 mm. Six water bowls. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/8","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_8/1.jp2/full/!600,300/0/default.jpg","Water bowls: Ting (Wylie ting) ཏིང Late 20th century"
"17","Trident headed skewer Katamka (Wylie khtraMm kha) ཁཏྲཾམ་ཁ (Or Trishul (Wylie tri shul) ཏྲི་ཤུལ Late 20th century","        A plain iron trident headed skewer 165mm. One skewer. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (2)                                    ","EAP749/1/3/9","2 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_9/1.jp2/full/!600,300/0/default.jpg","Trident headed skewer Katamka (Wylie khtraMm kha) ཁཏྲཾམ་ཁ (Or Trishul (Wylie tri shul) ཏྲི་ཤུལ Late 20th century"
"18","Five Buddha Family (Hat): Gyalwa Rig Nga (Wylie rgyal ba rigs lnga) རྒྱལ་བ་རིགས་ལྔ Early 20th century","        A very old five section hat made of cloth covered in layers of Bak, made from animal skin glue and wheat flour. Each section is approximately 180 x 95mm and painted. One hat. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (9)                                    ","EAP749/1/3/10","9 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_10/1.jp2/full/!600,300/0/default.jpg","Five Buddha Family (Hat): Gyalwa Rig Nga (Wylie rgyal ba rigs lnga) རྒྱལ་བ་རིགས་ལྔ Early 20th century"
"19","Charm Box: Kau (Wylie ga’u) གའུ། or Nam thak (Wylie rnam thag) རྣམ་ཐག Late 20th century","        A second, smaller silver fronted copper charm box approx 105 x 74 x 19 mm, inlaid with coral and red crystal. With embroidered cloth strap. One Charm Box. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (2)                                    ","EAP749/1/3/11","2 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_11/1.jp2/full/!600,300/0/default.jpg","Charm Box: Kau (Wylie ga’u) གའུ། or Nam thak (Wylie rnam thag) རྣམ་ཐག Late 20th century"
"20","Conch / (Dharma) conch: Chö dun (Wylie chos dung) ཆོས་དུང Early 20th century","        A very large undecorated conch shell. 180mm long threaded with string and a dark blue checked cotton cloth. One Conch. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (4)                                    ","EAP749/1/3/12","4 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_12/1.jp2/full/!600,300/0/default.jpg","Conch / (Dharma) conch: Chö dun (Wylie chos dung) ཆོས་དུང Early 20th century"
"21","Cymbals: Bubchel (Wylie sbubs ’chal) སྦུབས་འཆལ Mid 19th century","        A pair of cymbals, approx 200 mm each with simple woven string handle. Two cymbals. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/13","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_13/1.jp2/full/!600,300/0/default.jpg","Cymbals: Bubchel (Wylie sbubs ’chal) སྦུབས་འཆལ Mid 19th century"
"22","Ritual Thunderbolt: Nine headed vajra/ dorje Dorje tsegu (Wylie rdo rje rtse dgu) རྡོ་རྗེ་རྩེ་དགུ Mid 19th century","        An old brass vajra. 110mm long. One Vajra. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/14","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_14/1.jp2/full/!600,300/0/default.jpg","Ritual Thunderbolt: Nine headed vajra/ dorje Dorje tsegu (Wylie rdo rje rtse dgu) རྡོ་རྗེ་རྩེ་དགུ Mid 19th century"
"23","Necklace: Oltic (Wylie ol tig) ཨོལ་ཏིག early 20th century","        One turquoise, silver and coral necklace. 602mm long. One necklace and one rosary. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/15","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_15/1.jp2/full/!600,300/0/default.jpg","Necklace: Oltic (Wylie ol tig) ཨོལ་ཏིག early 20th century"
"24","Rosary: Trengwa (Wylie phreng ba) ཕྲེང་བ late 20th Century","        One simple wooden rosary. One necklace and one rosary. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/16","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_16/1.jp2/full/!600,300/0/default.jpg","Rosary: Trengwa (Wylie phreng ba) ཕྲེང་བ late 20th Century"
"25","Prayer wheel: Mane Lhakor (Wylie maNi lag bskor) མ་ཎི་ལག་བསྐོར late 20th Century","        A very fine old prayer wheel, with a long wooden handle. Total length 420 mm, the box itself is 85 mm long and 64 mm wide and is finely worked in silver with an iron striker. The striker also has a hook attached, this one unusually decorated with a single turquoise. The wooden handle is 260 mm long, topped with silver and has a silver base. It also has a brass bell halfway up the shaft. One Prayer wheel. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (3)                                    ","EAP749/1/3/17","3 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_17/1.jp2/full/!600,300/0/default.jpg","Prayer wheel: Mane Lhakor (Wylie maNi lag bskor) མ་ཎི་ལག་བསྐོར late 20th Century"
"26","Wooden Box: Tengam (Wylie rten sgam) རྟེན་སྒམ Early 20th century","        A simple old wooden box. 400 x 400 x 245mm. Covered in silk and kataks. One Wooden Box. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (4)                                    ","EAP749/1/3/18","4 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_18/1.jp2/full/!600,300/0/default.jpg","Wooden Box: Tengam (Wylie rten sgam) རྟེན་སྒམ Early 20th century"
"27","Butter Lamp late 20th Century","        One simple brass butter lamp 50 x 45mm. One butter lamp. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/19","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_19/1.jp2/full/!600,300/0/default.jpg","Butter Lamp late 20th Century"
"28","Bow and Arrow Bow brand new (21st century) Arrrow late 20th century","        A bow and arrow used in the story Gyelmo Konjur and also laid upon the stone in the stone breaking ceremony. Arrow 500mm. Bow 515 mm. One bow and arrow. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/20","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_20/1.jp2/full/!600,300/0/default.jpg","Bow and Arrow Bow brand new (21st century) Arrrow late 20th century"
"29","Buchen Hat mid 20th century","        A wool hat base containing dozens of strips (40-45) of cotton and silk (mintse) that are attached with string to the hat base to form streamers (see portrait of Dorje Phuntsog). Hat 180 mm across. One Buchen Hat base and streamer materials. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (2)                                    ","EAP749/1/3/21","2 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_21/1.jp2/full/!600,300/0/default.jpg","Buchen Hat mid 20th century"
"30","Needle and box and cloth Late 20th century","        Box is 60 square, the cloth 430 x 260mm. The tin is an old water purification tablet tin, The yellow cloth is pinned to the shoulders of the head Buchen during the stone breaking ceremony. Needle and box and cloth. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/22","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_22/1.jp2/full/!600,300/0/default.jpg","Needle and box and cloth Late 20th century"
"31","Kogpo Late 20th century","        An new kogpo, maybe 20 years old, made in Kinnaur 795 mm. One Kogpo. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (7)                                    ","EAP749/1/3/23","7 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_23/1.jp2/full/!600,300/0/default.jpg","Kogpo Late 20th century"
"32","Photograph Early 21st century","        Photographic print of Tamdin. 170 x 125. One Photographic print of Tamdin. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/24","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_24/1.jp2/full/!600,300/0/default.jpg","Photograph Early 21st century"
"33","Photograph Early 21st century","        Photographic print of the late Dudjom Rinpoche, Head of the Nyingma Sect 100 x 152mm. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (1)                                    ","EAP749/1/3/25","1 Tiff file","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_3_25/1.jp2/full/!600,300/0/default.jpg","Photograph Early 21st century"
"34","Meme Buchen in full Costume Clothing mainly mid 20th century. All other objects dated separately","        Meme Dorje Phuntsog in full costume. Front and back view. One full Buchen costume. The material is owned by Meme Dorje Phuntsog and has been handed down from father to son through several generations of head Buchen. All the materials in the archive are kept within the prayer room of the house. This was not seen: materials were brought out into the living room to be surveyed and documented.                                                          View images from this file (5)                                    ","EAP749/1/4/1","5 Tiff files","NA","File","NA","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_1_4_1/1.jp2/full/!600,300/0/default.jpg","Meme Buchen in full Costume Clothing mainly mid 20th century. All other objects dated separately"
"35","༄། །ཁྱེའུ་པདྨ་འོད་འབར་གྱི་རྣམ་ཐར་བཞུགས་སོ།། The story of Kheu Padma Odbar (Wylie khye''u pad+ma ''od ''bar gyi rnam thar bzhugs so) Mid 19th Century","        A traditional handwritten, undecorated and unbound Tibetan book (pecha), telling the story of Padma Odbar. Written in Tibetan Uchen script on separate sheets of paper. Like many Buchen texts, this is an edifying biographical /hagiographical story (namthar) used to illustrate and explain essential Buddhist ideas of karma and impermanence. It is in generally good condition for its age of approx 150 years or more. Size 460 x 100mm. (incomplete). A few pages torn and repaired. Half of cover page missing and replaced. 1 volume of 94 folios. File includes a cover page. The material is owned by Meme Chettan Dorje and has been handed down from father to son through several generations of head Buchen. These Tibetan texts are in numbered sequence.                                                          View images from this file (94)                                    ","EAP749/2/1/1","94 Tiff files","NA","File","Tibetan","Tibetan","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_2_1_1/1.jp2/full/!600,300/0/default.jpg"
"36","༄། །གུ་རུ་ཆོས་དབང་གི་རྣམ་ཐར་བཞུགས་སོ།། The story of Guru Chöwang (Wylie gu ru chos dbang gi rnam thar bzhugs so) Early 20th Century","        A traditional handwritten, undecorated and unbound Tibetan book (pecha), telling the story of Guru Chöwang. Written in Tibetan Uchen script on separate sheets of paper. Like many Buchen texts, this is an edifying biographical /hagiographical story (namthar) used to illustrate and explain essential Buddhist ideas of karma and impermanence. It is in generally good condition for its age of approx 100 years or more. Size 440 x 90mm. (incomplete). 1 volume of 46 folios. File includes a cover page. The material is owned by Meme Chettan Dorje and has been handed down from father to son through several generations of head Buchen. These Tibetan texts are in numbered sequence.                                                          View images from this file (46)                                    ","EAP749/2/1/2","46 Tiff files","NA","File","Tibetan","Tibetan","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_2_1_2/1.jp2/full/!600,300/0/default.jpg"
"37","༄། །ཆོས་ཀྱི་རྒྱལ་པོ་དྲི་མེད་ཀུན་ལྡན་གྱི་རྣམ་ཐར་བཞུགས་སོ།། The story of་ Gyalpo Drimet Kundan (Wylie chos kyi rgyal po dri med kun ldan gyi rnam thar bzhugs so) Mid 19th Century","        A traditional handwritten, undecorated and unbound Tibetan book (pecha), telling the story of Drimed Kunden. Written in Tibetan Uchen script on separate sheets of paper. Like many Buchen texts, this is an edifying biographical /hagiographical story (namthar) used to illustrate and explain essential Buddhist ideas of karma and impermanence. (incomplete). Condition variable, generally good condition, some repairing to pages and final two pages replaced with handwritten text on modern paper (handwritten). Size 430mm x 90mm. Age approx 150+ years or more. Text borrowed from the household of the late Meme Dorje Angchuk from Sangnam. 1 volume of 140 folios. File includes a cover page. The material is owned by Meme Chettan Dorje and has been handed down from father to son through several generations of head Buchen. These Tibetan texts are in numbered sequence.                                                          View images from this file (140)                                    ","EAP749/2/1/3","140 Tiff files","NA","File","Tibetan","Tibetan","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_2_1_3/1.jp2/full/!600,300/0/default.jpg"
"38","༄། །དྲག་པོ་རྟ་མགྲིན་ལྷ་ལྔ།། Tamdrin (text) (Wylie drag po rta mgrin lha lnga). Prayer to a wrathful deity (Yidam Tamdrin) to give the Buchen power and assistance in their rituals (stone breaking and o...","        Written in Tibetan Uchen script. Condition good (handwritten). Size 370 x 85mm. 1 volume of 12 folios. File includes a cover page. The material is owned by Meme Chettan Dorje and has been handed down from father to son through several generations of head Buchen. These Tibetan texts are in numbered sequence.                                                          View images from this file (12)                                    ","EAP749/2/1/4","12 Tiff files","NA","File","Tibetan","Tibetan","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_2_1_4/1.jp2/full/!600,300/0/default.jpg"
"39","བསྒྲལ་ཆོག Dal Chog (Wylie bsgral chog). A tantric text and sacred book. One of the most important Buchen texts. Specifically related to the stone breaking ritual exorcism. Contains special mantras to...","        Written in Tibetan Umed script. Condition good (handwritten). Size 450 x 80mm. 1 volume of 20 folios. File includes a cover page. The material is owned by Meme Chettan Dorje and has been handed down from father to son through several generations of head Buchen. These Tibetan texts are in numbered sequence.                                                          View images from this file (20)                                    ","EAP749/2/1/5","20 Tiff files","NA","File","Tibetan","Tibetan","2014","Access is for research purposes only.","https://images.eap.bl.uk/EAP749/EAP749_2_1_5/1.jp2/full/!600,300/0/default.jpg"
