"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"12","Arabic grammar book - Jurumiyah","        Arabic grammar (Nahwu) in the form of descriptions and poems. Extent and format of original material: European paper. Length and width of manuscript: 20.5 x 16.5 cm. Length and width of text: 15 x 12 cm.                                                          View images from this file (95)                                    ","EAP211/1/1/12","95 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_12/1.jp2/full/!600,300/0/default.jpg"
"13","Miscellaneous","                                                                  View images from this file (38)                                    ","EAP211/1/1/13","38 Tiffs images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_13/1.jp2/full/!600,300/0/default.jpg"
"14","Primbon (traditional magical accounts) of Kacirebonan palace","        Extent and format of original material: Daluwang paper. Length and width of manuscript: 20.7 x 16.3 cm. Length and width of text: 17 x 14.5 cm.                                                          View images from this file (300)                                    ","EAP211/1/1/14","300 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_14/1.jp2/full/!600,300/0/default.jpg"
"15","The manuscript of Religion (a collection of religious issues)","        The Oneness of God or Tawheed and the faith. Extent and format of original material: Daluwang paper. Length and width of manuscript: 24.5 x 17 cm. Length and width of text: 14.5 x 9.5 cm.                                                          View images from this file (181)                                    ","EAP211/1/1/15","181 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_15/1.jp2/full/!600,300/0/default.jpg"
"16","Wahosan Bujang Genjong","        Stanza song about the youth period (stanza in love, the period of waiting for the couple (Kinanti), the period of death (megatruh) etc.): local literature. Extent and format of original material: Stripped paper. uitvoer en Maatschappij voor Semarang commissiehandel. Length and width of manuscript:20.5 x 16 cm. Length and width of text:17 x 14 cm.                                                          View images from this file (37)                                    ","EAP211/1/1/16","37 Tiff images","Manuscript","File","Javanese, Malay","Javanese, Latin","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_16/1.jp2/full/!600,300/0/default.jpg"
"17","The Book of Religion (The title of the collector)","        Prayer ablution and its way, qunut prayer, praying when performing the prayer, etc. Extent and format of original material: Stripped paper. Internationale en handelsvereeniging. Length and width of manuscript:21 x 17 cm. Length and width of text:16.5 x 14.5 cm.                                                          View images from this file (6)                                    ","EAP211/1/1/17","6 Tiff images","Manuscript","File","Arabic","Arabic","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_17/1.jp2/full/!600,300/0/default.jpg"
"18","The manuscript of Pagusten Wetan Kacirebonan","        The prayers and the praises to God that should be chanted before the congregational prayers, stanza / song. Extent and format of original material: Underline Paper. Djoe Long Tjirebon. Length and width of manuscript:20.5 x 16.3 cm. Length and width of text:16.5 x 11.5 cm.                                                          View images from this file (39)                                    ","EAP211/1/1/18","39 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_18/1.jp2/full/!600,300/0/default.jpg"
"19","""Islam, The prayers (The title of the collector)""","        Prayer intentions remains, prayer, remembrance and reciting the certain verses of the Qur'an called the verses of kursy; reciting the names of God called Asmaul Names and their meanings; reciting a fragment of the verses of the Qur'an (sura al-Qodr), advice, and cosmological book. Extent and format of original material: European paper. Length and width of manuscript: 21 x 13.5 cm. Length and width of text: 17.5 x 10 cm.                                                          View images from this file (34)                                    ","EAP211/1/1/19","34 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_19/1.jp2/full/!600,300/0/default.jpg"
"20","Book of The Prophet shaving","        The story of the birth of the prophet and the prophet's shaving. Extent and format of original material: European paper. Length and width of manuscript: 21.5 x 17.5 cm. Length and width of text: 16 x 13 cm.                                                          View images from this file (30)                                    ","EAP211/1/1/20","30 Tiff images","Manuscript","File","Sundanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_20/1.jp2/full/!600,300/0/default.jpg"
"21","The Book of The Prophet Muhammad's Tale","        The story of the prophet, son of Abdullah shaving, and reciting or chanting the names of God (Asmaul Husna). Extent and format of original material: European paper. Length and width of manuscript: 21.2 x 17.5 cm. Length and width of text: 17 x 13.7 cm.                                                          View images from this file (12)                                    ","EAP211/1/1/21","12 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_21/1.jp2/full/!600,300/0/default.jpg"
"22","Book of The Prophet shaving","        The meaning of each verse in the Sura of Al-Fatihah from the Qur'an. Extent and format of original material: European paper. Length and width of manuscript: 21 x 16.5 cm. Length and width of text: 15 x 11 cm.                                                          View images from this file (29)                                    ","EAP211/1/1/22","29 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_22/1.jp2/full/!600,300/0/default.jpg"
"23","Javanese magical account or javanese astrology (Primbon) of Prince Wijaya","        Prayers. Extent and format of original material: European paper. Length and width of manuscript: 21.5 x 16 cm. Length and width of text: 15.5 x 10 cm.                                                          View images from this file (27)                                    ","EAP211/1/1/23","27 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_23/1.jp2/full/!600,300/0/default.jpg"
"24","Politics of the prince Kanoman","        Concerning regulations of the organization / association in Cirebon promoting the works written about the Chronicle of Cirebon. Extent and format of original material: Paper Underline. Geo Wehry & co. Java. Length and width of manuscript:21 x 16.5 cm. Length and width of text:17.5 x 15 cm.                                                          View images from this file (39)                                    ","EAP211/1/1/24","39 Tiff images","NA","File","Javanese, Indonesian","Javanese, Latin","2009-2010","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_24/1.jp2/full/!600,300/0/default.jpg"
"25","Book of medication (Tetamba)-PA-Primbon","        The problem of treatment, arranged marriage, and recipes / secret, marriage, predict the nature of people, advice, amulets. [In some pale there glossa with Java letter]. Extent and format of original material: European paper. Length and width of manuscript: 25.5 x 19.5 cm. Length and width of text: 18 x 14 cm.                                                          View images from this file (176)                                    ","EAP211/1/1/25","176 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_25/1.jp2/full/!600,300/0/default.jpg"
"26","The sufi order of (Petarekan) Muhammadiyah and seven levels","        The meaning of God's characters such as great, beautiful, perfect the great Allah and the nature of God and human beings as well as the nature of the light called an Nur al Muhammadiyah. Extent and format of original material: European paper. Length and width of manuscript: 35.5 x 22 cm. Length and width of text: 25 x 17 cm.                                                          View images from this file (83)                                    ","EAP211/1/1/26","83 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_26/1.jp2/full/!600,300/0/default.jpg"
"27","The sufi order of (Petarekan) Muhammadiyah Kacirebonan","        The meaning of God's characters such as great, beautiful, perfect the great Allah and the nature of God and nature of the light called an nur al Muhammadi. Extent and format of original material: European paper. Length and width of manuscript: 36 x 22 cm. Length and width of text: 25 x 16.5 cm.                                                          View images from this file (56)                                    ","EAP211/1/1/27","56 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_27/1.jp2/full/!600,300/0/default.jpg"
"28","Order of Shatariyah of Muhammadiyah","        About the order of shatariyyah, the way of performing prayers and its recitations, the obligation to do circumcision. Utawi anapon ing the nature of the body iku iku iya kang Arupa daing Muhammad Nurullah arane Muhammadiyah. (The nature of God himself Muhammad in the form of light called Muhammadiyah). Extent and format of original material: Stripped paper. Length and width of manuscript:17 x 10 cm. Length and width of text:14 x 7 cm.                                                          View images from this file (61)                                    ","EAP211/1/1/28","61 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_28/1.jp2/full/!600,300/0/default.jpg"
"29","The Order of Queen Fatima","        Book of the origin of Shatariyah order in the sultanate / genealogy, the prayers of the prophets and monotheism. Extent and format of original material: European paper. Length and width of manuscript: 21 x 16.5 cm. Length and width of text: 16 x 11.5 cm.                                                          View images from this file (93)                                    ","EAP211/1/1/29","93 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_29/1.jp2/full/!600,300/0/default.jpg"
"30","The Keris I of The Prince Yusuf Dendabrata Palace of Kacirebonan","        A description of the parts of the kris, the manufacture, its use and benefit. Extent and format of original material: Stripped paper. Length and width of manuscript:21.5 x 17 cm. Length and width of text:19 x 15 cm.                                                          View images from this file (40)                                    ","EAP211/1/1/30","40 Tiff images","Manuscript","File","Javanese, Sundanese","Latin","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_30/1.jp2/full/!600,300/0/default.jpg"
"31","The Keris II of The Prince Yusuf Dendabrata Palace of Kacirebonan","        A description of the parts of the kris, the manufacture and its use and benefit. Extent and format of original material: Stripped paper. Length and width of manuscript: 21.5 x 17 cm. Length and width of text: 19 x 15 cm.                                                          View images from this file (40)                                    ","EAP211/1/1/31","40 Tiff images","Manuscript","File","Sundanese, Javanese","Latin","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_31/1.jp2/full/!600,300/0/default.jpg"
"32","History of Cirebon H. Mahmud Rais","        The creed and prayers Cirebon. Extent and format of original material: Stripped paper. Length and width of manuscript:21 x 16 cm. Length and width of text:17.5 x 15 cm.                                                          View images from this file (538)                                    ","EAP211/1/1/32","538 Tiff images","Manuscript","File","Javanese, Indonesian","Latin","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_32/1.jp2/full/!600,300/0/default.jpg"
"33","Stories Prose (Mataram)","        Traditional poetical songs (Tembang) stanza (17 stanza) of wawacan Ratnawati and King Anyakrawati who was sick in her bed and further about Prameswari dialogue concerning the departure of King Mangkurat to hunt in sparkling golden yellow clothes. Extent and format of original material: European paper. Length and width of manuscript:21.5 x 18 cm. Length and width of text:18 x 14 cm.                                                          View images from this file (116)                                    ","EAP211/1/1/33","116 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_33/1.jp2/full/!600,300/0/default.jpg"
"34","Chronicle Dermayu","        Stanza song (17 stanza) of Wiralodra. Extent and format of original material: Stripped paper. Length and width of manuscript:22.5 x 17.5 cm. Length and width of text:18 x 14.5 cm.                                                          View images from this file (178)                                    ","EAP211/1/1/34","178 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_34/1.jp2/full/!600,300/0/default.jpg"
"35","The manuscript of bird (Manuk)","        The story of Tunggul Wulung and Pager Gunung. Extent and format of original material: European paper. Length and width of manuscript:20 x 16 cm. Length and width of text:15 x 11.5 cm.                                                          View images from this file (24)                                    ","EAP211/1/1/35","24 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_35/1.jp2/full/!600,300/0/default.jpg"
"36","Javanese script","        Seven levels (Martabat Tujuh) and the fourth phase of watching the greatness of God (tajalli). Extent and format of original material: Strimin paper. Length and width of manuscript: 27 x 21.5 cm. Length and width of text: 24 x 16.5 cm.                                                          View images from this file (60)                                    ","EAP211/1/1/36","60 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_36/1.jp2/full/!600,300/0/default.jpg"
"37","Puppet Scripts","        Extent and format of original material: European paper. Length and width of manuscript:21.5 x 17.5 cm. Length and width of text:17 x 13 cm.                                                          View images from this file (70)                                    ","EAP211/1/1/37","70 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_37/1.jp2/full/!600,300/0/default.jpg"
"38","Javanese script","        Extent and format of original material: European paper. Length and width of manuscript:27 x 21.5 cm. Length and width of text:22 x 16.5 cm.                                                          View images from this file (52)                                    ","EAP211/1/1/38","52 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_38/1.jp2/full/!600,300/0/default.jpg"
"39","Javanese puppet (Wayang) and the prayers for the prophet Muhammad","        Puppets and blessings prayers for the prophet Muhammad. Extent and format of original material: European paper. Length and width of manuscript:27 x 21 cm. Length and width of text:21 x 16 cm.                                                          View images from this file (93)                                    ","EAP211/1/1/39","93 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_39/1.jp2/full/!600,300/0/default.jpg"
"40","Asmaragama (book concerning religious cosmology)","        Prayers and cosmology. Extent and format of original material: European paper. Length and width of manuscript: 27.5 x 22 cm. Length and width of text: 21.5 x 17 cm.                                                          View images from this file (38)                                    ","EAP211/1/1/40","38 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_40/1.jp2/full/!600,300/0/default.jpg"
"41","The manuscript of Petarekan","        The Order of Shatariyah, the nature of the heart and how to manage the heart and the way to live for the couples. Extent and format of original material: Daluwang paper. Length and width of manuscript: 19 x 14 cm. Length and width of text: 15 x 11 cm.                                                          View images from this file (38)                                    ","EAP211/1/1/41","38 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_41/1.jp2/full/!600,300/0/default.jpg"
"42","The manuscript of Prince Padmaningrat Kacirebonan","        The calculation of time / calendar. Extent and format of original material: European paper. Length and width of manuscript: 22 x 17 cm. Length and width of text: 18 x 13 cm.                                                          View images from this file (16)                                    ","EAP211/1/1/42","16 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_42/1.jp2/full/!600,300/0/default.jpg"
"43","Mihir / Pujine Tiger of Ali","        Sufism, the prophethood, prayers and stories of Umar. Extent and format of original material: European paper. Length and width of manuscript: 21 x 16 cm. Length and width of text: 17 x 13.5 cm.                                                          View images from this file (45)                                    ","EAP211/1/1/43","45 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_43/1.jp2/full/!600,300/0/default.jpg"
"44","Miscellaneous","                                                                  View images from this file (14)                                    ","EAP211/1/1/44","14 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_44/1.jp2/full/!600,300/0/default.jpg"
"45","Miscellaneous","                                                                  View images from this file (7)                                    ","EAP211/1/1/45","7 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_45/1.jp2/full/!600,300/0/default.jpg"
"46","Miscellaneous","                                                                  View images from this file (3)                                    ","EAP211/1/1/46","3 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_46/1.jp2/full/!600,300/0/default.jpg"
"47","""The meaning of sura Al-Fatihah, faith and Islam""","        The beginning: the purification, then the obligatory prayers and the Sunnah and ended with carakan (sundanese script) about the meaning of sura Al-Fatihah, faith and Islam. Extent and format of original material: European paper. Length and width of manuscript: 19.5 x 15.5 cm. Length and width of text: 16.5 x 11 cm.                                                          View images from this file (89)                                    ","EAP211/1/1/47","89 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_1_47/1.jp2/full/!600,300/0/default.jpg"
"48","Islamic creed/Divinity and debated sciences","        Study of the creed on deny and confirmation of the testimony itsbat lailaha illallah (There is no God but Allah); breakdown of the 20 characters of God; Division and its category; explanation about the evil deeds and the possibility. Extent and format of original material: School script stripped folio paper. Length and width of manuscript: 21 x 16,5 cm. Length and width of text: 17,5 x 13cm.                                                          View images from this file (54)                                    ","EAP211/1/2/1","54 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_1/1.jp2/full/!600,300/0/default.jpg"
"49","Story of The Prophet Shaving","        The meeting of the prophet with the archangel, telling that God speak to the nymph, after being born, the prophet is shaved; explanation about Seven Grades and the Prophet Muhammad is created from the light. Extent and format of original material: European Paper. Length and width of manuscript:16,3 x 10,5 cm. Length and width of text:12,7 x 7,5 cm.                                                          View images from this file (39)                                    ","EAP211/1/2/2","39 Tiff images","Manuscript","File","Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_2/1.jp2/full/!600,300/0/default.jpg"
"50","Shattariyah Order - Muhammadiyah","        Explanations about the way of the order of the Muhammad and the way to perform it; the area of enchanting the names of God along with the illustration of areas of its enchanting the names of God with the illustration of Muhammad and Shattariyah order, explaining 20 characteristics of God, and the explanation about the stratum of the heart. Extent and format of original material: European Paper. Length and width of manuscript:21 x 17 cm. Length and width of text:17 x 13 cm.                                                          View images from this file (28)                                    ","EAP211/1/2/3","28 Tiff images","Manuscript","File","Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_3/1.jp2/full/!600,300/0/default.jpg"
"51","Shattariya and Naqshabandiyya Orders","        Origin of enchanting the names of God according to Shattariya order, taking the oath and its instruction to the dead. It is explained with illustration of the area of remembering God and the essence of la ilaha illallah, letter of lam alif and the area of heart two strata. To be a good disciple of the order, it is important to know about its ethics and manner and should know about the characters of God, its substance, character or act. It also explains about the concept of Seven Grades and prayer in the face of enemy/Dutch colonialism. Extent and format of original material: Striped paper. Length and width of manuscript:21 x 16,5 cm. Length and width of text:17,5 x 16,5 cm.                                                          View images from this file (190)                                    ","EAP211/1/2/4","190 Tiff images","Manuscript","File","Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_4/1.jp2/full/!600,300/0/default.jpg"
"52","The history of Cirebon Rante/The history of saint man","        The story of the saints and their genealogies to the prophet through Fatimah from the line of RajaNgumda, the Queen of Egypt who bear the Sultan of Hut, the Queen of the Jewish. Extent and format of original material: European Paper. Length and width of manuscript:34,5 x 21 cm. Length and width of text:25 x 14 cm.                                                          View images from this file (56)                                    ","EAP211/1/2/5","56 Tiff images","Manuscript","File","Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_5/1.jp2/full/!600,300/0/default.jpg"
"53","Book of Islamic Jurisprudence","        The book about purification such as how to purify oneself from the toilet; to purify by using the stone; some kinds of holy water and could be used for purification; some causes of taking a bath because of impurity after coitus; some things abrogating purification with sand in absence of water and the meaning of good words. It is given the explanation in Arabic Pegon. Extent and format of original material: European Paper. Length and width of manuscript:21 x 7 cm. Length and width of text:16 x 12 cm.                                                          View images from this file (208)                                    ","EAP211/1/2/6","208 Tiff images","Manuscript","File","Arabic, Javanese","Arabic, Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_6/1.jp2/full/!600,300/0/default.jpg"
"54","History of Cirebon","        Story about the history of Gedheng Babadan Nyai Syarifah Mudaim, son of Molonjati, Datuk Abdul Kafi and panembahan Losari. Extent and format of original material: Folio paper. Length and width of manuscript:33,5 x 20,5 cm. Length and width of text:28,5 x 15,2 cm.                                                          View images from this file (13)                                    ","EAP211/1/2/7","13 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_7/1.jp2/full/!600,300/0/default.jpg"
"55","The book of purification and prayer","        It is advised to know by all the readers about the obligation of taking baths, the intention and the ways. It is also important to know precisely about the obligation of performing prayer and in the right ways. Extent and format of original material: Daluwang paper. Length and width of manuscript:20 x 13 cm. Length and width of text:15.5 x 9.5 cm.                                                          View images from this file (110)                                    ","EAP211/1/2/8","110 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_8/1.jp2/full/!600,300/0/default.jpg"
"56","Compilation of prayers and Javanese Almanac","        Prayer for the opening of livelihood; prayer for the pregnant women; explanation of the core of the chapter from the Qur’an called al-An'am; prayer after getting up from the bad. All are written from the right and the story of the prophet Abraham in the left. Extent and format of original material: School script stripped folio paper. Length and width of manuscript:21 x 16,5 cm. Length and width of text:17.5 x 15.5 cm.                                                          View images from this file (15)                                    ","EAP211/1/2/9","15 Tiff images","Manuscript","File","Javanese","Javanese","16th century","For research purposes only.","https://images.eap.bl.uk/EAP211/EAP211_1_2_9/1.jp2/full/!600,300/0/default.jpg"
