"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"11","Bhāgavatapurāṇa (10th skandha with Śrīdharasvāmin’s Bhāvārthadīpikā commentary)","        It is one of the 18 Mahāpurāṇas and a canonical text of the Vaishnavas. It is divided into 12 chapters called Skandha. 10th Skandha is considered to be the lenghiest and most important chapter as it narrates Kṛṣṇalīlā. It consists of 90 cantos. Date of original material: 6th century CE (probable). Commentator's date 15th century CE (probable). Extent and format of original and physical characteristics: 188 Folios; Complete MS. with commentary.; Extremely fragile. The original size of the folios are 34X13 cm. Author: Kṛṣṇa Dvaipāyana Vedavyāsa (according to tradition).                                                          View images from this file (379)                                    ","EAP781/1/1/11","379 TIFF Images","NA","File","Sanskrit","Bengali","6th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_11/1.jp2/full/!600,300/0/default.jpg"
"12","Bhagavadgītā","        Epic literature. One of the most important scriptures of India. This text can be related to philosophy, spirituality, ethics etc. It is a part of Bhīṣmaparvan of Mahābhārata. The text is divided into 18 Chapters called ‘Yoga’. The MS contains up to the 8th verse of the 13th chapter of the text. Extent and format of original and physical characteristics: 24 Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 35X8 cm. Author: Kṛṣṇa Dvaipāyana Vedavyāsa.                                                          View images from this file (54)                                    ","EAP781/1/1/12","54 TIFF Images","NA","File","Sanskrit","Bengali","2nd century BC-5th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_12/1.jp2/full/!600,300/0/default.jpg"
"13","Ekādaśītattva","        A Dharmaśāstric text which deals with the vows and rites to be performed on Ekādaśī. This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. A Kroḍapatra is attached after the 10th folio of this MS. In this MS, folios are not numbered after folio 69. Extent and format of original and physical characteristics: 89 Folios; It appears to be an Incomplete MS. No colophon is found.; Extremely fragile. The original size of the folios are 48X7 cm. Author: Raghunandana Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (182)                                    ","EAP781/1/1/13","182 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_13/1.jp2/full/!600,300/0/default.jpg"
"14","Durgotsavaviveka","        This text is a part of author’s encyclopaedic work on Dharmaśāstra called Smṛtiviveka, of which fourteen parts ending in ‘viveka’ are known. Durgotsavaviveka is amongst his latest works. Extent and format of original and physical characteristics: 14 Folios; Initial 3 Folios; are missing. Incomplete MS.; Extremely fragile. The original size of the folios are 46X9 cm. Author: Śūlapāṇi Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (31)                                    ","EAP781/1/1/14","31 TIFF Images","NA","File","Sanskrit","Bengali","14th century-15th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_14/1.jp2/full/!600,300/0/default.jpg"
"15","Śuddhitattva","        A Dharmaśāstric text which deals with religious purification. This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. Extent and format of original and physical characteristics: 41 Folios; It appears to be an Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 47X9 cm. Author: Raghunandana Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (84)                                    ","EAP781/1/1/15","84 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_15/1.jp2/full/!600,300/0/default.jpg"
"16","Prāyaścittatattva","        A Dharmaśāstric text which deals with prāyaścitta (expiation). This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. Extent and format of original and physical characteristics: 69 Folios; Complete MS.; Extremely fragile. The original size of the folios are 47X8 cm. Author: Raghunandana Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (142)                                    ","EAP781/1/1/16","142 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_16/1.jp2/full/!600,300/0/default.jpg"
"17","Satkṛtyamuktāvalī","        A text on Indian astrology. Extent and format of original and physical characteristics: 28 Folios; It appears to be an Incomplete MS. No colophon is found.; Extremely fragile. The original size of the folios are 45X9 cm. Author: Raghunātha Sārvabhauma Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (58)                                    ","EAP781/1/1/17","58 TIFF Images","NA","File","Sanskrit","Bengali","16th century-17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_17/1.jp2/full/!600,300/0/default.jpg"
"18","Śuddhitattva","        A Dharmaśāstric text which deals with religious purification. This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. 4th folio is missing. Extent and format of original and physical characteristics: 28 (out of 40) Folios; Incomplete MS.; Extremely fragile. The original size of the folios are 43X8 cm. Author: Raghunandana Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (58)                                    ","EAP781/1/1/18","58 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_18/1.jp2/full/!600,300/0/default.jpg"
"19","Malamāsatattva","        A Dharmaśāstric text which deals with rites which may or may not be performed in the intercalary month. This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. The text contains some gloss. Possibly a kroḍapatra is inserted after folio 49. Extent and format of original and physical characteristics: 70 Folios; Complete MS. with gloss; Extremely fragile. The original size of the folios are 46X8 cm. Author: Raghunandana Bhaṭṭācārya; Scribe: Rāmakṛṣṇadeva. The place of composition of this manuscript is Bengal.                                                          View images from this file (143)                                    ","EAP781/1/1/19","143 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_19/1.jp2/full/!600,300/0/default.jpg"
"20","Naiṣadhīyacarita (Pūrvabhāga)","        Literature. Mahākāvya. The story of Nala, the king of Niṣadha and Damayantī, the princess of Vidarbha. The Pūrvabhāga contains the text up to 11th canto. The MS is damaged. The folio after 93rd folio is again numbered as 93. Extent and format of original and physical characteristics: 111 Folios; Complete MS.; Extremely fragile. The original size of the folios are 42X5 cm. Author: Śrīharṣa. The place of composition of this manuscript is Kannauj (Some scholars claim he is originally from Bengal).                                                          View images from this file (224)                                    ","EAP781/1/1/20","224 TIFF Images","NA","File","Sanskrit","Bengali","12th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_20/1.jp2/full/!600,300/0/default.jpg"
"21","Dāyabhāga (with gloss)","        Book on law of inheritance. It was possibly a part of a larger digest called Dharmaratna. A kroḍapatra is inserted after folio 18. Extent and format of original and physical characteristics: 64 Folios; Complete MS. with gloss; Extremely fragile. The original size of the folios are 43X7 cm. Author: Jīmūtavāhana; Scribe: Kālidāsa. The place of composition of this manuscript is Bengal.                                                          View images from this file (132)                                    ","EAP781/1/1/21","132 TIFF Images","NA","File","Sanskrit","Bengali","11th century-12th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_21/1.jp2/full/!600,300/0/default.jpg"
"22","Vyavahāramayūkha","        It is a chapter of author’s work Bhagavantabhāskara, a text on Dharmaśāstra divided into 12 chapters called mayūkhas (rays), and composed in honour of Bhagavantadeva, the Bundella chieftain of the Seṅgara clan. This text deals with Vyavahāra i.e. lawsuit. Folio no. 34 is erroneously numbered as 33. Thus each folio after the first 33 bears one mark less than its original number. Extent and format of original and physical characteristics: 34 Folios; Complete MS.; Extremely fragile. The original size of the folios are 28X11 cm. Author: Nīlakaṇṭhabhaṭṭa. The place of composition of this manuscript is Bundelkhand.                                                          View images from this file (150)                                    ","EAP781/1/1/22","150 TIFF Images","NA","File","Sanskrit","Devanagari","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_22/1.jp2/full/!600,300/0/default.jpg"
"23","Tantraratna (Only Eleventh Chapter of the Jaimini Sutras)","        It is a commentary on Ṭupṭīkā, one of the three celebrated works of Kumārilabhaṭṭa, which are the glosses on Śabara Svāmin’s commentary on Jaimini’s Mīmāṁsāsūtras. Ṭupṭīkā is based on 9 chapters (4th to 12th) of Jaminisūtras. This ms contains only the 11th chapter which are divided into four pādas (quarters). Extent and format of original and physical characteristics: 34 Folios; Complete MS.; Extremely fragile. The original size of the folios are 27X9 cm. Author: Pārthasārathi Miśra.                                                          View images from this file (70)                                    ","EAP781/1/1/23","70 TIFF Images","NA","File","Sanskrit","Devanagari","13th century-14th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_23/1.jp2/full/!600,300/0/default.jpg"
"24","Nyāyakaustubha (only Upamānakaustubha or Upamānakhaṇḍa)","        Nyāyakaustubha is a vast treatise on Navya Nyāya. It is divided into four chapters namely Pratyakṣakhaṇḍa, Anumānakhaṇḍa, Upamānakhaṇḍa and Śabdakhaṇḍa. This MS contains only the third chapter of Nyāyakaustubha i.e. Upamānakhaṇḍa. Extent and format of original and physical characteristics: 16 Folios; ; Extremely fragile. The original size of the folios are 24X13 cm. Author: Mahādeva Puṇatāmbekar. The place of composition of this manuscript is Varanasi (originally from Maharashtra).                                                          View images from this file (34)                                    ","EAP781/1/1/24","34 TIFF Images","NA","File","Sanskrit","Devanagari","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_24/1.jp2/full/!600,300/0/default.jpg"
"25","Tantraratna (Only Twelfth Chapter of the Jaimini Sutras)","        It is a commentary on Ṭupṭīkā, one of the three celebrated works of Kumārilabhaṭṭa, which are the glosses on Śabara Svāmin’s commentary on Jaimini’s Mīmāṁsāsūtras. Ṭupṭīkā is based on 9 chapters (4th to 12th) of Jaminisūtras. This ms contains only the 12th chapter which are divided into four pādas (quarters). Extent and format of original and physical characteristics: 23 Folios; Complete MS.; Extremely fragile. The original size of the folios are 26X13 cm. Author: Pārthasārathi Miśra.                                                          View images from this file (48)                                    ","EAP781/1/1/25","48 TIFF Images","NA","File","Sanskrit","Devanagari","13th century-14th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_25/1.jp2/full/!600,300/0/default.jpg"
"26","Tarkakaumudī","        It is a monograph which serves as an introduction to the principles of the Vaiśeṣika and Nyāya philosophical systems. Extent and format of original and physical characteristics: 15 Folios; Complete MS.; Extremely fragile. The original size of the folios are 26X13 cm. Author: Laugākṣi Bhāskara. The place of composition of this manuscript is Varanasi.                                                          View images from this file (32)                                    ","EAP781/1/1/26","32 TIFF Images","NA","File","Sanskrit","Devanagari","16th century-17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_26/1.jp2/full/!600,300/0/default.jpg"
"27","Nyāyasiddhāntamañjarī","        It is a short treatise on Navya Nyāya divided into four chapters similar to that of Tattvacintāmaṇi. Extent and format of original and physical characteristics: 24 Folios; Complete MS.; Extremely fragile. The original size of the folios are 26X13 cm. Author: Jānakīnātha Bhaṭṭācārya Cūḍāmaṇi; Scribe: Kīnurāmakāyastha. The place of composition of this manuscript is Bengal.                                                          View images from this file (50)                                    ","EAP781/1/1/27","50 TIFF Images","NA","File","Sanskrit","Devanagari","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_27/1.jp2/full/!600,300/0/default.jpg"
"28","Tarkabhāṣā","        It is an elementary treatise on Nyāya-Vaiśeṣika philosophical system. Extent and format of original and physical characteristics: 29 Folios; Complete MS.; Extremely fragile. The original size of the folios are 26X13 cm. Author: Keśavadāsa / Keśava Miśra.                                                          View images from this file (60)                                    ","EAP781/1/1/28","60 TIFF Images","NA","File","Sanskrit","Devanagari","13th century-14th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_28/1.jp2/full/!600,300/0/default.jpg"
"29","Vyavahāradīdhiti","        Vyavahāradīdhiti is a part of Rājadharmakaustubha which is in turn a part of Smṛtikaustubha, a vast digest on various topics of Dharmaśāstra. Vyavahāradīdhiti deals with vyavahāra i.e. lawsuit. Extent and format of original and physical characteristics: 69 Folios; Complete MS.; Extremely fragile. The original size of the folios are 26X13 cm. Author: Anantadeva; Scribe: Śambhunātha. The place of composition of this manuscript is Maharashtra.                                                          View images from this file (140)                                    ","EAP781/1/1/29","140 TIFF Images","NA","File","Sanskrit","Devanagari","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_29/1.jp2/full/!600,300/0/default.jpg"
"30","Virāṭaparvan of Mahābhārata (along with Phalaśruti)","        Epic literature. Virāṭaparvan is one of the 18 parvans of Mahābhārata.Utterly damaged and worm-eaten MS. The colophon is on the first page of the 136th folio. The final page of the 136th folio contains a phalaśruti (śravaṇa-paṭhana-phala = fruits of reading and hearing the text). Extent and format of original and physical characteristics: 137 Folios; Complete MS.; Extremely fragile. The original size of the folios are 40X5 cm. Author: Kṛṣṇa Dvaipāyana Vedavyāsa; Scribe: Rāmarāya. Date of original material: before 6th century.                                                          View images from this file (276)                                    ","EAP781/1/1/30","276 TIFF Images","NA","File","Sanskrit","Bengali","6th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_30/1.jp2/full/!600,300/0/default.jpg"
"31","Kārakapāda of Saṅkṣiptasāra (with Vivaraṇī and a gloss)","        It is a work on Sanskrit and Prākṛta grammar. The book is divided into eight chapters. The first seven chapters form an abridgement of the grammar of Pāṇini and its eighth chapter is devoted to Prākṛta. Extent and format of original and physical characteristics: 44 Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 40X7 cm. Author: Kramadīśvara (author) and Goyīcandra (commentator). The place of composition of this manuscript is Bengal.                                                          View images from this file (90)                                    ","EAP781/1/1/31","90 TIFF Images","NA","File","Sanskrit","Bengali","13th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_31/1.jp2/full/!600,300/0/default.jpg"
"32","Śabdaśaktiprakāśikā","        Śabdaśaktiprakāśikā is a celebrated text on Navya Nyāya dealing with Śabda i.e. verbal testimony. Extent and format of original and physical characteristics: 10 Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 42X8 cm. Author: Jagadīśa Tarkālaṅkāra. The place of composition of this manuscript is Bengal.                                                          View images from this file (22)                                    ","EAP781/1/1/32","22 TIFF Images","NA","File","Sanskrit","Bengali","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_32/1.jp2/full/!600,300/0/default.jpg"
"33","Prathamavipratipattimiśravyākhyārahasya (?)","        A text on Navya Nyāya. Extent and format of original and physical characteristics: 16 Folios; Complete MS.; Extremely fragile. The original size of the folios are 42X8 cm. Author: Not mentioned; Scribe: Hṛṣṭacetas.                                                          View images from this file (34)                                    ","EAP781/1/1/33","34 TIFF Images","NA","File","Sanskrit","Bengali","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_33/1.jp2/full/!600,300/0/default.jpg","Prathamavipratipattimiśravyākhyārahasya (?)"
"34","Devīpūjāvidhi","        A text on Pūjā ritual. 1st, 43rd and 44th folios are missing. Extent and format of original and physical characteristics: 43 Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 32X7 cm.                                                          View images from this file (88)                                    ","EAP781/1/1/34","88 TIFF Images","NA","File","Sanskrit","Bengali","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_34/1.jp2/full/!600,300/0/default.jpg","Devīpūjāvidhi"
"35","Tithyāditattva","        A Dharmaśāstric text which deals with significances of lunar days i.e. tithi. This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. A kroḍapatra containing 4 pages are inserted after 10th folio. Another kroḍapatra containing one page is inserted after 32nd folio. 99th folio is missing. Extent and format of original and physical characteristics: 151 Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 40X7 cm. Author: Raghunandana Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (313)                                    ","EAP781/1/1/35","313 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_35/1.jp2/full/!600,300/0/default.jpg"
"36","Tattvacintāmaṇirahasya or Māthurī or Phakkikā","        This is a commentary on the celebrated Navya Nyāya text Tattvacintāmaṇi composed by Gaṅgeśa Upādhyāya. This commentary is called Tattvacintāmaṇirahasya. It is familiarly known in Bengal as Phakkikā or Māthurī. This MS consists of the text up to Anyathākhyātivādarahasya of the Pratyakṣakhaṇḍa. 119th and 142nd folios are damaged. Extent and format of original and physical characteristics: 172 Folios; Incomplete MS.; Extremely fragile. The original size of the folios are 40X7 cm. Author: Mathurānātha Tarkavāgīśa. The place of composition of this manuscript is Bengal.                                                          View images from this file (346)                                    ","EAP781/1/1/36","346 TIFF Images","NA","File","Sanskrit","Bengali","16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_36/1.jp2/full/!600,300/0/default.jpg"
"37","Tithitattva","        A Dharmaśāstric text which deals with significances of lunar days i.e. tithi. This book is a part of author’s encyclopaedic work, Smṛtitattva that is divided into 28 sections each of which bear the appellation Tattva. The first folio consists of the list of contents. 137th page is torn. The last page is a personal letter, not a part of this text. Extent and format of original and physical characteristics: 151 Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 40X7 cm. Author: Raghunandana Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (304)                                    ","EAP781/1/1/37","304 TIFF Images","NA","File","Sanskrit","Bengali","15th century-16th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_37/1.jp2/full/!600,300/0/default.jpg"
"38","Jāgadīśī and Gādādharī (?): Commentary on Dīdhiti (only Anumānakhaṇḍa of Tattvacintāmaṇi)","        These appear to be commentaries on Raghunātha Śiromaṇi’s Dīdhiti (only Pratyakṣakhaṇḍa of Tattvacintāmaṇi) which is a commentary on Gaṅgeśa Upādhyāya’s magna opus Tattvacintāmaṇi, the most celebrated treatise of Navya Nyāya. First text ends at 40th folio. A kroḍapatra (called Parāmarśaṭippaṇī) is attached after 66th folio. Second text ends at 88th folio excluding the kroḍapatra. Third text ends at 131st folio excluding the kroḍapatra. Folios are missing from 137 to 141 excluding the kroḍapatra (6th to 10th folios of the fourth text). Fourth text ends at 142nd folio excluding the kroḍapatra and the missing folios. Extent and format of original and physical characteristics: 167 (out of 621) Folios; Incomplete MS. No colophon found.; Extremely fragile. The original size of the folios are 40X7 cm. Author: Jagadīśa Tarkālaṅkāra and Gadādhara Bhaṭṭācārya. The place of composition of this manuscript is Bengal.                                                          View images from this file (336)                                    ","EAP781/1/1/38","336 TIFF Images","NA","File","Sanskrit","Bengali","17th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_38/1.jp2/full/!600,300/0/default.jpg"
"39","Harivaṁśa (Āścaryaparvan of Mahābhārata)","        This text is also known as Āścaryaparvan. This text is believed to be a khila (appendix or supplement) to the Mahabharata and is traditionally ascribed to Veda Vyasa. It is divided into three parvans (chapters) namely Harivaṁśaparvan, Viṣṇuparvan and Bhaviṣyaparvan. The last folio of this MS consists of a list of contents. After folio 12 another folio is inserted which is not a part of this codex. This folio consists of a few lines from the fourth chapter of Brahmapūrāṇa. 13th folio is missing. Date of original material: 2nd-5th century CE (probable). Extent and format of original and physical characteristics: 437 Folios; Complete MS.; Extremely fragile. The original size of the folios are 42X9 cm. Author: Kṛṣṇa Dvaipāyana Vedavyāsa. The place of composition of this manuscript is Bengal.                                                          View images from this file (876)                                    ","EAP781/1/1/39","876 TIFF Images","NA","File","Sanskrit","Bengali","2nd century-5th century","Access is for research purposes only.","https://images.eap.bl.uk/EAP781/EAP781_1_1_39/1.jp2/full/!600,300/0/default.jpg"
